round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,global_round,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
12,368.1899999999996,597.9120000000003,778.5389999999989,750.8309999999983,818.8649999999998,606.3210000000017,652.2780000000002,862.4910000000018,816.9810000000016,772.866,857.4750000000022,765.1679999999997,896.7089999999989,670.7369999999974,909.887999999999,912.3180000000012,772.2749999999996,897.5010000000002,701.3729999999996,693.4710000000014,744.7169999999987,4077.4980000000014,4222.889999999998,0.0,17006.825999999997,273.0,209.8829999999998,510.85799999999927,19479.339000000007,12,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
13,357.15300000000025,817.9169999999995,673.1369999999988,883.6650000000009,652.1219999999994,754.0799999999999,688.5540000000001,686.4869999999992,717.1919999999973,622.1460000000006,665.2739999999994,865.0590000000011,796.8209999999981,814.0830000000005,656.5589999999993,680.918999999998,691.2360000000008,680.8289999999997,823.2660000000014,727.985999999999,622.5570000000007,4189.0470000000005,4382.183999999999,0.0,16130.180999999997,244.134,166.67699999999968,602.9490000000005,18647.564999999995,13,09-05-26-104246,1,0.12336876754566095,0,0.0,0,0.0,1,0.12084872556365989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
14,440.9189999999999,683.3790000000008,970.2030000000012,650.4240000000009,647.112000000001,604.628999999999,807.6659999999993,707.7299999999996,677.0820000000003,609.3239999999987,687.3690000000006,720.6899999999987,746.2950000000019,706.4549999999999,708.585000000001,665.25,644.7749999999996,775.7070000000003,695.6819999999989,896.351999999999,675.4380000000001,3809.5469999999987,3982.1940000000013,0.0,16046.265000000007,287.16899999999987,177.54900000000043,518.8739999999998,18231.285000000003,14,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12638060306035925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
15,355.4340000000002,617.3310000000001,735.1499999999996,797.2949999999983,809.0519999999997,650.6189999999988,665.5349999999999,846.384,874.152,768.0630000000001,856.1699999999983,688.3230000000021,771.723,729.402,836.2049999999981,850.8299999999999,756.1440000000002,848.6190000000006,762.0900000000001,779.487000000001,787.7699999999986,4160.85,4319.802,0.0,16948.988999999994,274.9770000000003,186.21900000000005,505.2630000000008,19664.483999999993,15,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.13284543548673033,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.30544790686229084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
16,357.89999999999964,722.3220000000001,743.8590000000022,713.3369999999995,659.0730000000003,759.018,662.4570000000003,726.9359999999997,702.8220000000001,660.0180000000018,701.9610000000011,825.7799999999988,717.0989999999983,839.4240000000009,664.746000000001,721.7039999999997,618.6479999999992,667.1729999999989,663.5010000000002,741.3270000000011,622.7160000000003,4058.214,4247.699999999999,0.0,15735.591000000004,188.8380000000002,140.4449999999997,597.1799999999985,18212.435999999998,16,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12198247690645081,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1449139123605947,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
17,443.3700000000008,615.3809999999994,901.337999999998,693.3330000000005,689.0460000000003,635.2739999999994,831.119999999999,674.0730000000003,688.2749999999996,681.9809999999998,758.9459999999999,704.7450000000008,708.3840000000018,699.6779999999999,754.4249999999993,728.8829999999998,636.7649999999994,846.7049999999999,681.6000000000004,862.7160000000003,606.969000000001,3762.3870000000006,3979.070999999998,0.0,16171.571999999996,185.6939999999995,177.65099999999984,514.8240000000023,18255.366000000005,17,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
18,358.7459999999992,602.7030000000013,693.1859999999997,722.871000000001,764.0699999999997,618.0690000000013,691.4520000000011,829.4369999999999,822.7260000000006,763.1669999999976,889.4939999999988,766.9889999999996,775.9079999999994,671.1839999999993,799.3950000000004,846.759,779.5889999999999,730.2659999999996,864.219000000001,729.9509999999991,770.9969999999994,4096.520999999997,4244.604000000001,0.0,16654.905,135.07800000000043,173.8950000000009,494.8139999999985,19293.120000000003,18,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11871107289959437,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
19,373.7159999999994,798.375,788.460000000001,917.7779999999984,647.4479999999985,749.0159999999996,688.994999999999,719.4930000000004,701.8080000000009,629.9580000000005,716.9490000000005,986.8829999999998,655.8809999999994,852.5339999999997,706.5540000000001,688.6770000000015,662.4000000000015,720.8970000000008,701.2260000000006,648.7950000000001,621.2700000000004,4128.870000000003,4288.446000000002,0.0,16224.545999999991,191.067,185.01299999999992,589.0889999999999,18848.363999999998,19,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.22838400232759293,0,0.0,exp1,5,360,1000.0,10
20,452.3970000000008,628.1069999999982,1001.688,701.6250000000018,694.635000000002,672.4470000000001,852.510000000002,668.6100000000006,745.6229999999996,690.5880000000016,725.9399999999969,763.1669999999995,761.706000000002,679.6740000000009,679.848,720.381000000003,643.3379999999997,679.2330000000002,670.0409999999974,784.8719999999994,624.8400000000001,3829.185000000003,4001.1090000000004,0.0,16140.282000000001,238.57799999999952,216.8759999999993,500.1270000000004,18739.515000000003,20,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
21,370.3289999999997,612.6689999999999,812.1749999999993,701.5589999999993,765.0209999999988,646.7970000000005,707.4210000000003,858.7470000000012,830.9250000000011,721.400999999998,706.1550000000025,652.1640000000007,855.4949999999972,711.5759999999973,809.2950000000001,851.8439999999937,751.7759999999998,800.7300000000032,669.9390000000021,710.1600000000017,756.5009999999984,4053.977999999999,4202.661,0.0,16470.04200000001,204.0720000000001,186.53399999999965,492.4500000000007,19377.992999999988,21,09-05-26-104246,1,0.1363253047765156,1,0.33351344564182317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25291217855457004,0,0.0,0,0.0,exp1,5,360,1000.0,10
22,378.3299999999999,742.902,729.0149999999994,846.4499999999971,719.844000000001,833.4570000000003,709.0619999999981,715.793999999998,739.4369999999981,588.6360000000004,827.0610000000015,814.8420000000006,694.9830000000038,877.596000000005,724.1970000000001,690.8970000000008,614.148000000001,669.9989999999962,837.8339999999989,689.4840000000004,631.2930000000015,3964.947,4119.618,0.0,16218.290999999996,258.8130000000001,205.48500000000053,493.0859999999993,19064.388000000006,22,09-05-26-104246,0,0.0,1,0.1038566090881301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6013909908199091,0,0.0,0,0.0,exp1,5,360,1000.0,10
23,463.7520000000004,665.496000000001,864.1169999999984,705.1830000000009,681.5579999999973,630.1829999999991,872.8410000000003,707.5139999999992,669.3659999999982,601.0530000000035,698.9759999999987,705.8250000000007,659.607,681.8039999999964,670.9860000000008,684.117000000002,637.7729999999992,761.25,683.367000000002,900.3689999999951,662.618999999997,3851.469000000003,3994.3170000000027,0.0,15989.912999999995,355.482,257.76600000000053,572.9459999999999,18606.22200000001,23,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8602192437266276,0,0.0,0,0.0,exp1,5,360,1000.0,10
24,374.1930000000011,689.2289999999994,698.4989999999998,693.7620000000024,800.6190000000024,683.2109999999993,709.0800000000017,845.523000000001,819.390000000003,820.8359999999993,716.1090000000004,778.0829999999987,687.6539999999986,716.3100000000013,725.2019999999975,832.6080000000002,862.0529999999999,887.9490000000005,702.9389999999985,834.3960000000043,794.607,4439.75399999999,4582.322999999993,0.0,16819.056000000008,261.45300000000043,233.5559999999996,516.7109999999993,20090.024999999994,24,09-05-26-104246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1813452050274038,0,0.0,1,0.7307476910364907,0,0.0,0,0.0,exp1,5,360,1000.0,10
0,403.344,682.2720000000002,881.811,728.6489999999999,696.2460000000001,653.8409999999999,855.3900000000001,720.963,710.547,663.687,734.1120000000001,696.4560000000001,766.269,777.4080000000001,708.0029999999999,719.2350000000001,605.265,702.9929999999999,755.919,846.8430000000001,681.675,3928.041,4076.5350000000003,0.0,16364.487,220.281,305.121,570.693,18361.623,25,10-05-26-023318,1,0.40974678382148255,0,0.0,0,0.0,1,0.18972592200212635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
1,348.48900000000003,674.6369999999997,661.8419999999999,798.1109999999999,861.546,614.655,676.2779999999998,819.8040000000001,830.2079999999999,767.7990000000001,715.2450000000001,735.1199999999999,748.674,810.279,682.9649999999999,882.1680000000001,730.908,836.7150000000001,697.2360000000001,699.3149999999998,748.6110000000001,4104.477,4267.950000000001,0.0,16514.508,149.57399999999996,212.262,494.3850000000001,18771.18,26,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16638328397348512,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
2,357.4440000000001,777.7080000000003,763.5239999999999,914.334,659.547,775.3679999999999,746.1209999999999,681.8940000000002,706.431,654.153,845.559,874.2389999999998,845.7690000000002,962.2020000000002,851.2589999999998,670.5509999999997,702.732,680.2229999999997,809.2529999999999,703.74,632.0249999999999,4088.973,4258.754999999999,0.0,16737.780000000002,177.84900000000005,196.302,474.6809999999998,19109.574,27,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
3,406.8599999999999,608.9339999999997,834.0330000000004,721.5330000000004,694.4459999999999,645.2160000000003,821.2200000000003,677.9369999999999,689.2470000000003,633.6959999999999,736.9949999999999,737.6760000000004,676.8869999999997,747.7049999999995,696.8040000000005,766.395,688.3559999999998,709.2780000000002,669.81,880.7520000000004,687.6089999999999,3920.358,4087.3410000000003,0.0,16081.541999999998,182.529,186.41699999999992,589.1910000000003,18161.181,28,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.10144702978712106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.29651491104810024,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
4,357.61799999999994,614.9760000000001,706.038,851.2679999999996,839.2410000000004,638.7059999999997,700.7219999999998,848.4269999999997,826.8869999999997,797.8799999999997,848.3610000000003,736.5480000000002,815.8110000000001,743.8679999999999,870.2339999999995,840.7590000000005,733.9890000000005,822.9000000000001,803.1120000000001,752.0010000000002,741.8610000000003,4075.2000000000003,4233.975,0.0,17009.367000000002,189.963,140.30099999999993,468.5459999999998,19179.681,29,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
5,351.7410000000002,781.1009999999997,711.924,727.7490000000007,743.2799999999988,767.6850000000004,676.7730000000001,675.8339999999998,689.7449999999999,764.5320000000002,672.2759999999998,954.8309999999992,672.6869999999999,825.2940000000008,653.8409999999994,683.9520000000002,609.7049999999999,696.0720000000001,733.6469999999999,762.5159999999996,647.7930000000001,4211.865,4368.843000000001,0.0,16043.321999999998,194.4270000000001,144.28800000000024,570.933,17938.053,30,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1619464981958868,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1156264295376519,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1229404016571165,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
6,415.2479999999996,650.6310000000012,896.1329999999998,674.7959999999994,835.848,670.2959999999994,893.2199999999993,895.4430000000002,699.3419999999996,862.902000000001,653.7359999999999,791.1419999999998,694.3559999999998,679.610999999999,674.688000000001,843.677999999999,624.3780000000006,847.0079999999989,728.8530000000001,837.4170000000004,731.6610000000001,4092.4860000000012,4360.557000000001,0.0,16860.269999999997,295.83899999999994,228.25499999999988,496.9470000000001,18768.318,31,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.13612596984134928,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
7,347.4720000000002,767.5169999999989,682.1760000000004,916.2090000000009,845.7750000000015,780.0330000000004,701.3460000000014,702.0990000000002,827.4540000000006,605.4689999999991,765.1589999999997,868.0380000000014,942.9720000000008,736.8960000000006,830.5259999999998,713.1540000000005,718.9619999999995,702.0060000000003,783.4110000000001,687.5759999999991,623.1059999999989,4043.6609999999996,4250.465999999999,0.0,16684.392,266.3220000000001,276.51,469.2449999999999,19011.962999999996,32,10-05-26-023318,0,0.0,0,0.0,1,0.10713769388103711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.337296087327688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
8,332.991,615.3090000000002,848.9789999999994,793.8239999999996,804.1409999999996,628.4250000000002,843.3419999999996,684.4619999999995,704.5290000000005,585.8340000000007,672.0780000000004,706.418999999999,749.9369999999999,961.1580000000004,686.1600000000008,690.2910000000002,618.2759999999998,732.4050000000007,660.4049999999997,789.0119999999997,622.6560000000009,3745.683,3949.2749999999996,0.0,16012.920000000002,245.0250000000001,288.4650000000004,595.8180000000002,18181.980000000003,33,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.18861754445258572,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
9,414.15300000000025,627.0960000000005,727.710000000001,733.088999999999,873.6629999999996,630.4679999999998,725.8859999999995,891.2700000000004,791.1059999999989,745.1279999999988,716.8109999999997,725.8410000000003,756.183,768.7799999999997,721.2929999999997,798.8310000000001,781.6049999999996,833.0910000000003,666.0929999999998,634.6350000000011,729.0960000000005,4072.986,4286.601000000001,0.0,16604.598,303.2069999999994,321.0599999999995,484.46999999999935,19058.727000000003,34,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1675625574396047,0,0.0,0,0.0,0,0.0,0,0.0,1,0.19935062173953821,1,0.430087349808441,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
10,347.9849999999997,808.1790000000001,708.6000000000004,869.358000000002,736.5030000000006,757.9440000000004,771.0659999999998,718.3769999999995,735.4949999999999,644.5980000000009,909.6660000000002,865.7880000000005,847.0739999999996,859.6350000000002,866.1839999999984,673.4309999999996,582.6510000000007,699.6480000000001,802.5000000000018,653.0909999999985,615.905999999999,3988.481999999999,4152.8189999999995,0.0,16637.519999999993,183.7890000000002,243.44100000000023,507.9360000000006,19230.135000000002,35,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
11,420.1140000000005,664.1429999999982,775.2239999999983,724.3019999999979,834.476999999999,617.4929999999986,790.1220000000012,778.0320000000011,681.0450000000001,609.9419999999991,746.2619999999988,703.1219999999994,650.4750000000004,736.7909999999993,712.4580000000024,704.8860000000004,613.619999999999,683.012999999999,694.8839999999982,773.1509999999998,662.6040000000003,3831.101999999998,3976.5149999999985,0.0,15961.221000000005,221.91600000000017,246.39600000000016,581.6549999999997,18515.39999999999,36,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1392142805994636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
12,340.262999999999,641.2800000000007,714.9359999999997,680.7960000000003,874.473,667.2630000000008,709.857,819.5759999999991,868.4400000000005,740.0670000000009,697.3680000000022,774.6750000000011,780.8099999999995,705.2129999999997,715.2209999999977,820.8089999999993,710.2860000000001,825.4710000000014,724.2900000000009,680.9850000000024,742.9050000000007,4054.0350000000026,4207.305000000002,0.0,16351.337999999996,158.0369999999998,220.884,481.1910000000007,19260.651000000005,37,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,1,0.45568964569757653,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
13,361.0110000000013,738.8580000000002,731.6160000000018,820.4639999999999,665.2950000000019,750.9419999999991,707.6279999999988,698.3010000000013,645.8249999999989,620.0130000000008,814.2389999999996,990.9719999999998,689.6940000000013,832.7160000000003,828.4800000000014,758.982,571.1310000000012,662.7690000000002,946.5959999999995,712.262999999999,700.6709999999985,4026.5729999999994,4194.302999999998,0.0,16464.32700000001,166.30800000000045,166.23299999999972,572.4989999999998,19350.015000000003,38,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11521050712923553,0,0.0,0,0.0,0,0.0,1,0.25343666213860727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
14,415.47899999999936,594.0810000000001,841.5360000000001,748.9800000000014,706.3739999999998,609.4140000000007,914.3279999999996,708.5009999999984,712.6320000000014,602.5920000000006,712.2150000000001,782.3249999999989,711.614999999998,686.3520000000008,711.9599999999991,684.4470000000001,600.485999999999,830.5499999999993,827.3760000000002,885.9930000000004,683.9160000000011,3634.431000000003,3850.754999999999,0.0,16237.62899999999,287.78399999999965,225.53099999999995,469.9499999999998,18698.871000000003,39,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1036324539609903,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
15,355.09500000000025,632.259,682.3769999999986,809.2080000000005,801.6989999999987,618.4290000000001,690.9270000000015,813.6270000000004,822.530999999999,765.7169999999987,826.4699999999993,802.9380000000001,829.7040000000015,715.0169999999998,855.7410000000018,881.1180000000004,741.5130000000008,692.3099999999995,935.2710000000006,802.1880000000001,772.6800000000003,4112.132999999999,4313.262000000001,0.0,16978.89,238.6650000000004,174.2430000000004,509.049,19820.270999999993,40,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3270832099930552,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
16,352.3620000000001,834.8910000000014,703.2390000000014,889.4399999999987,679.5240000000013,754.1760000000013,754.6350000000002,733.4069999999992,799.2540000000008,631.4939999999988,708.6630000000005,962.706,747.9629999999997,910.4909999999982,684.6929999999975,685.5569999999989,638.2709999999988,712.6769999999997,742.2959999999985,763.2989999999991,671.8889999999992,4168.469999999997,4324.514999999999,0.0,16586.826000000005,213.62099999999964,168.2609999999995,565.9619999999995,19443.381,41,10-05-26-023318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5686707978473218,0,0.0,0,0.0,0,0.0,1,0.14466216533970577,0,0.0,1,0.10187776492918377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,360,1000.0,10
