round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
1,413.7420000000001,669.6300000000001,844.3710000000001,649.182,755.4870000000001,597.855,876.6089999999999,674.139,651.9809999999999,691.9979999999999,688.1399999999999,693.0179999999998,734.6190000000001,729.117,709.155,695.703,608.2320000000001,834.27,696.9839999999999,852.21,669.9869999999999,4376.6759999999995,4124.961,0.0,16132.295999999998,234.378,257.793,610.2930000000001,18132.528,12-05-26-150436,0,0.0013144089196448494,0,0.009545493954820766,0,0.0023850220351603058,0,0.0046125322690389325,0,0.00038725171775519374,0,0.001797985255092227,0,0.008338054951948032,0,0.012770717624425831,0,0.007771708090975632,0,0.0010650253670413667,0,0.009075361256615316,0,0.001080877372554856,0,0.00042448779330009345,0,0.0008808619017816044,0,0.010368754405817804,1,0.020064328683759763,0,0.0065628270579178305,0,0.0026709119357700983,0,0.005380875402265062,0,0.0018782190570893753,0,0.0003677475886835757,0,0.013110510001931891,0,0.0036697026973302183,0,0.0,0,0.0010504129176398813,0,0.0023894401344748406,0,0.009336776468460706,0,0.008703042989675586,0,0.0037448232743549636,exp3,5,60,1.7,6
2,334.18499999999983,785.6699999999998,716.8019999999997,816.156,855.4859999999996,650.838,708.5160000000001,773.4209999999998,793.4490000000001,824.1119999999999,808.5000000000002,860.9490000000003,804.9509999999998,682.1820000000002,835.8510000000001,874.2089999999998,781.944,708.2910000000004,835.6500000000001,660.5940000000003,777.6659999999999,4904.631,4616.129999999999,0.0,17093.049,222.46800000000007,276.0870000000001,522.2819999999999,19213.092,12-05-26-150436,0,0.005643485494730621,0,0.01397431165220167,0,0.0008565263782275845,0,0.00201244490582414,0,0.005385275442406939,0,0.003365792085634145,0,7.564801079773531e-06,0,0.002957297765225242,0,0.0025703149007034465,1,0.012682326499108665,0,0.0038205007758602694,0,0.008224107806754671,0,0.004971020197442583,0,0.006772823631595204,0,0.012829106124810169,0,0.005374595430247209,0,0.005375271332091203,0,0.002134979459180786,0,0.0013487420591581645,0,0.009558102639018268,0,0.004590441760003644,0,0.01252389373662191,0,0.007227304541660318,0,0.0,0,0.0014401152159140007,0,0.005262569817623047,0,0.004341162125908626,0,0.0034641124922683564,0,0.00212054047500429,exp3,5,60,1.7,6
3,416.646,630.96,858.192,687.156,755.3310000000001,758.94,887.9339999999997,660.4500000000003,677.3009999999999,656.5350000000003,713.5589999999997,658.5750000000003,615.0509999999999,804.549,744.942,715.2480000000005,634.1610000000001,685.5329999999994,710.1689999999999,753.5429999999997,706.5149999999999,4546.980000000001,4213.893000000002,0.0,16144.038,314.84399999999994,235.42799999999988,589.6500000000003,18279.164999999997,12-05-26-150436,0,0.0020046119669167584,0,0.00522720539943633,0,0.007018856595770284,0,0.003172004820100216,0,0.0019245475006300916,0,0.0017818971620729984,0,0.007445225279990447,0,0.005959444236961459,0,0.007568182140544999,0,0.007350498825888313,0,0.007258302359341995,0,0.0012750749642712889,0,0.005374264703152859,0,0.0026265126008416517,0,0.008144639652439528,0,0.008206916647634177,0,0.0005146007197768532,0,0.006049513364493775,0,0.003346535578838683,0,0.007246182085049208,0,0.002164635005777571,0,0.008381679093154654,0,0.004337936805956344,0,0.0,0,0.00017965489418078628,0,0.009521874138322006,0,0.002666701362036644,0,0.007065761777678314,0,0.0037521157483574596,exp3,5,60,1.7,6
4,338.3580000000002,640.335,680.3100000000004,656.7600000000007,858.123,652.4580000000001,673.6740000000004,777.7229999999995,803.0850000000005,730.0259999999998,892.2090000000003,736.1399999999999,765.9930000000004,687.0809999999997,798.3209999999999,850.3649999999989,701.0819999999999,890.3130000000001,913.7190000000004,704.406,742.029,4528.787999999999,4258.799999999999,0.0,16690.431,222.79800000000023,181.6020000000001,508.5449999999996,19046.604,12-05-26-150436,0,0.00185769141960615,0,0.0005103317535292973,0,0.0021864348822366875,0,0.007884367288044064,0,0.0050593928683767,0,0.0012204842079681644,0,0.000822920190333809,0,0.0011927079951999375,0,0.0039837309900198625,0,0.008433587321487662,0,0.00019065044727489822,0,0.0029668111146808895,0,0.0035575521657272013,0,0.006261882913770833,0,0.008112278246023535,0,0.002985813961268041,0,0.001521440832108284,0,0.0024829696740205076,0,0.00429608429432457,0,0.008460749491819325,0,0.0026677198485122733,0,0.0057397298983636325,0,0.003021251354322879,0,0.0,0,0.00016811758056622939,0,0.0035573678922101726,0,0.007354308729015935,0,0.00323502240593318,0,0.003124594043046741,exp3,5,60,1.7,6
5,357.8820000000003,767.2229999999995,662.127,811.0049999999997,682.8959999999997,751.6769999999997,766.8389999999999,691.5840000000003,684.5249999999996,653.181000000001,758.1749999999993,868.8509999999997,679.9649999999997,889.3530000000005,772.9139999999998,709.4880000000012,622.0140000000001,681.7620000000002,736.8539999999994,720.8729999999996,643.2540000000004,4558.941000000001,4254.111000000001,0.0,16169.021999999999,218.13899999999967,278.66099999999983,602.9369999999999,18212.592,12-05-26-150436,0,0.0009390680015037844,0,0.0017980268658581433,0,0.002213192566802691,0,0.009004382319674348,0,0.0018331148275959608,0,0.004679552911848822,0,0.002540133139580014,0,0.0004395949485073991,0,0.010846853704984366,0,0.0072725360323058486,0,0.0026080804764540555,0,0.0026636123140668932,0,0.008484568106540968,0,0.002200733013168782,0,0.0011945103886181196,0,0.0029377197525720378,0,0.003712597639961873,0,0.002000281659959635,0,0.00016920907802261964,0,0.004339202262332448,0,0.004733579317725001,0,0.0024856826283625733,0,0.0006309772398308267,0,0.0,0,0.0013953215990059054,0,0.004403204495847829,0,0.00642597779850082,0,0.009408708421689005,0,0.005531710189396993,exp3,5,60,1.7,6
6,411.6119999999996,657.7050000000008,809.2980000000007,708.8219999999992,659.6910000000007,617.6700000000001,855.6180000000004,776.9610000000002,717.8190000000004,741.4619999999995,719.8230000000003,708.732,652.2060000000001,690.9089999999997,652.9709999999995,865.3049999999994,626.8710000000001,775.7579999999998,696.3900000000003,793.362000000001,646.2719999999999,4347.503999999999,4047.033,0.0,16080.455999999996,320.904,295.44900000000007,530.6700000000005,18087.402,12-05-26-150436,0,0.0007091352561369169,0,0.0024739550803748733,0,0.00032871009534984896,0,0.005861700763032218,0,0.006689718290851132,0,0.0035460931316667055,0,0.0014541480522810846,0,0.006198272364114826,0,0.0074010828211653334,0,0.010154712132280364,0,0.0009888454578607375,0,0.0018516719676373583,0,0.01286553767799567,0,0.004192369714519112,0,0.001729805265705292,0,0.0057490470027573015,0,0.002619886583947989,0,0.0011088157727493497,0,0.00013868530914601385,0,0.007455102769274052,0,0.006041442733598634,0,0.0027368331650218514,0,0.0013544930718809023,0,0.0,0,0.0015205242545949793,0,0.009542302599412578,0,0.012733692644004091,0,0.0035264640023834615,0,0.005626171669651542,exp3,5,60,1.7,6
7,347.4630000000002,766.7579999999998,717.5639999999985,800.4450000000006,880.4699999999993,727.8149999999996,746.4779999999992,656.6820000000007,837.8009999999995,593.1239999999989,837.1170000000002,821.2860000000001,782.982,751.134,908.4840000000012,680.223,750.6149999999998,744.1890000000003,797.4300000000003,694.6679999999997,767.5710000000008,4637.382,4310.348999999999,0.0,16730.09400000001,275.4270000000004,182.367,484.4460000000004,19323.228000000003,12-05-26-150436,0,0.00214249065190264,0,0.0035459177129066044,0,0.00036965257655319217,0,0.0066895791992562514,0,0.00542309566646218,0,0.0008571535753270632,0,0.0034181405197214743,0,0.0003398444087605035,0,0.005079827159706396,0,0.0033045328333698998,0,0.0004736943435180718,0,0.0039010540447936837,1,0.01403338159236947,0,0.0005981660443059311,0,0.00205066281987909,0,0.004186632622478953,0,0.004456548672786359,0,0.0007986626870433167,0,0.0018253188094825568,0,0.005650943003886438,0,0.006598173966288645,0,0.005037660320227538,0,0.004193490539288136,0,0.0,0,0.002397123981819599,1,0.018077772981238832,0,0.002965240735020941,0,0.000731284219546352,0,0.005395625873673371,exp3,5,60,1.7,6
8,408.576,637.5359999999991,822.0570000000007,640.692,686.5950000000003,636.2700000000004,790.5479999999998,635.4779999999992,680.5469999999996,679.7940000000008,647.5560000000005,719.25,705.0630000000001,700.8059999999996,683.6129999999994,799.8599999999997,591.5280000000002,698.991,668.6790000000001,857.0249999999996,693.7169999999996,4330.3290000000015,4114.8690000000015,0.0,15721.865999999998,231.56399999999985,180.7139999999997,565.1069999999991,18203.769,12-05-26-150436,0,0.0012713370110057354,0,0.0031731794371278876,0,0.0015718914631910053,0,0.00913796209408893,0,0.008907828804070289,0,0.006159829075944395,0,0.001620197039789495,0,0.0017384331584692492,0,0.004909940889028741,0,0.0019492737781113267,0,0.0028995458462433843,0,0.0007659846468293374,0,0.009248458909470125,0,0.006005891293159149,0,0.0011414444484535158,0,0.00014707045119896622,0,0.006955907568169051,0,0.0015137678492220252,0,0.003957357817381518,0,0.0001717488722365046,0,0.007303973502293282,0,0.006902874049754926,0,0.0051128703739166115,0,0.0,0,0.003416743108272974,0,0.00465542789544629,0,0.012130322264043342,0,0.0010818592789782755,0,0.005553451024700895,exp3,5,60,1.7,6
9,321.75,745.7760000000007,741.8999999999996,817.5180000000009,872.6550000000007,617.5619999999999,657.1620000000003,784.3559999999998,880.4070000000011,759.4889999999996,840.7949999999992,818.2020000000002,846.6149999999998,677.8290000000006,801.0419999999995,878.1990000000005,792.0540000000001,771.1319999999996,828.7469999999994,693.8130000000001,752.9399999999996,4702.496999999999,4423.781999999998,0.0,17002.730999999996,172.18799999999965,245.35800000000063,471.6090000000004,19740.957000000002,12-05-26-150436,0,0.0005214907049813644,0,0.0028033863378710555,0,0.0017373571159662038,0,0.0006669493227496048,0,0.008171094895263797,0,0.008155953854608877,0,0.00247445771157645,0,0.0013669435230048155,0,0.0008631305928676614,0,0.0002325190790665732,0,0.005527180516128077,0,0.0034741482734137186,0,0.004962696605102818,0,0.00648816261751245,0,0.0009998193791203869,0,0.0015726872827684368,0,0.0016226756250555807,0,0.004819041508306227,0,0.008323798371230456,0,0.0007326300248675366,0,0.006702240517659247,0,0.005407360935379829,0,0.00358110914556109,0,0.0,0,0.002662484054637565,0,0.003501451124630184,0,0.001450625331551575,0,0.00381055048467846,0,0.004099973823106062,exp3,5,60,1.7,6
10,436.3019999999997,628.5,779.4180000000015,687.0570000000007,653.7480000000005,775.2390000000005,783.7470000000003,674.415,760.8959999999997,605.1539999999995,675.1169999999993,674.1929999999984,662.9340000000011,780.0239999999994,686.5920000000015,724.5540000000001,686.5470000000005,669.9780000000001,672.7919999999995,796.1159999999991,680.3879999999999,4513.913999999998,4239.597000000001,0.0,15849.348000000002,317.59500000000025,287.625,584.2950000000001,18664.640999999996,12-05-26-150436,0,0.007943920511763902,0,0.005059656823756475,0,0.008039436594744237,0,0.007198288920044649,0,0.009648821290384246,0,0.00680815777382901,0,0.0015997096835620173,0,0.0023285152931372954,0,0.0031339071082796544,0,0.003030963837951456,0,0.009772057016911528,0,0.006583805395625308,0,0.005868042761309256,0,0.012187064651691865,0,0.005492784919354204,0,0.0023443458005676654,0,0.002160570395532496,0,0.0054451968977485,0,0.011615740596441937,0,0.003251357567638724,0,0.004654329908970634,0,0.005795011943680928,0,0.003715863133683134,0,0.0,1,0.0034345526063886134,0,0.012528000758806307,0,5.092437832446284e-05,0,0.005187750545775055,0,0.003153707420420787,exp3,5,60,1.7,6
11,351.3090000000002,759.0480000000007,729.2099999999991,816.5249999999978,855.6629999999986,656.340000000001,729.7710000000006,767.5200000000004,915.036,730.8239999999996,840.585000000001,876.4890000000014,845.0459999999985,690.2399999999998,821.2919999999995,866.7360000000008,725.8469999999998,817.509,849.1680000000015,677.2170000000006,765.6810000000005,4641.075000000002,4325.651999999999,0.0,17238.201,184.5329999999999,244.55399999999963,468.6809999999996,19989.606,12-05-26-150436,0,0.0014342330263853176,0,0.0006846277082160346,0,0.0037362851057435864,0,0.0015229664570160784,0,0.00028644003473407564,0,0.004596152237637013,0,0.00811049836829883,0,0.002857270554469993,0,0.013455675637003561,0,0.003650820488273504,0,0.0036002279819285776,0,0.0020841770847093433,0,0.0043830847569138465,1,0.012221937059386678,0,0.003268138746660404,0,0.0024176395307529963,0,0.007963036701666176,0,0.003226713049768015,0,0.0037649655771893054,0,0.0028983206606568723,0,0.0019309816080461117,0,0.003267570760436489,0,0.001129048925568421,0,0.0,0,0.0006383961925199855,0,0.009451089319179012,0,0.008474440691302987,1,0.009767262110377456,0,0.000828143521078073,exp3,5,60,1.7,6
12,407.1120000000001,621.539999999999,853.4159999999993,739.8780000000006,701.3670000000002,736.3139999999985,809.634,629.496000000001,708.0840000000007,604.1640000000007,734.6219999999994,697.6620000000003,747.3360000000011,880.371000000001,684.357,725.8109999999997,587.3400000000001,734.9339999999993,751.4069999999992,877.7669999999998,701.4869999999992,4382.409,4072.490999999998,0.0,16277.901000000002,305.2380000000003,267.6600000000003,599.3550000000005,18748.551,12-05-26-150436,0,0.007873321443468223,0,0.007546562518676692,0,0.01103565250265337,0,0.004714495528799184,0,0.00879360767163559,0,0.0041099915173863355,0,0.004843075464508961,0,0.004379857201497861,0,0.006666662274867091,0,0.0030075400389826257,0,0.00883847856522943,0,0.004303458996937792,0,0.002488189032403526,0,0.005485307233894426,0,0.008397426087750431,0,0.004752590314599597,0,0.0016089573790602218,0,0.003718487330936382,0,0.006129941023333807,0,0.00679645684954755,0,0.0017134985089513055,0,0.0054627101332470895,0,0.0033374211252883146,0,0.0,0,0.001730521278144631,0,0.004646411973447034,0,0.005812895252969158,0,0.0012782222101227203,0,0.00037481796649513344,exp3,5,60,1.7,6
13,335.6999999999998,596.9279999999999,653.5739999999987,794.2469999999994,913.985999999999,624.4050000000007,692.2860000000001,780.5069999999978,929.1209999999992,733.3770000000004,705.9330000000009,736.0469999999987,896.5139999999992,792.0209999999988,826.8960000000006,927.6449999999986,716.0100000000002,853.2540000000008,768.1949999999997,672.6270000000004,761.7749999999996,4456.2300000000005,4199.505000000001,0.0,16836.48899999999,225.81,184.3499999999999,475.23299999999927,19564.017000000007,12-05-26-150436,0,6.383062550907592e-06,0,0.009848289389544268,0,0.001983012003186596,0,0.003376960984114663,0,0.002734513733361005,0,0.004788694534891308,0,0.00992673353931095,0,0.0037426771482338694,1,0.01967630794567138,0,0.00011464259818655398,0,0.005854983230809657,0,0.0034355601806608793,0,0.012665479088882187,0,0.0007306186421422722,0,0.0009397028943427255,0,0.011297551398960354,0,0.005688797740566104,0,0.004478441457380411,0,0.0010161306133537606,0,0.002967100479147139,0,0.002039846140322432,0,0.004378790494005941,0,0.002551625442588995,0,0.0,0,0.000961487973025088,0,0.005573791579878917,0,0.006421957585087595,0,0.007917771523018063,0,0.0024725657943800716,exp3,5,60,1.7,6
14,338.1300000000001,745.7790000000005,717.2610000000022,988.0530000000016,719.3400000000001,744.7860000000001,741.384,675.1770000000015,728.5169999999998,673.1820000000007,915.294,893.5320000000011,676.6890000000003,911.6370000000006,637.7489999999998,681.9720000000016,629.4509999999991,702.1680000000015,803.7150000000001,696.2910000000011,689.1570000000011,4629.429000000001,4361.025,0.0,16574.53500000001,187.7280000000001,273.6749999999997,617.4870000000001,19194.876,12-05-26-150436,0,0.0017745982593156684,0,0.009848119344710443,0,0.0006591513806529503,0,0.012363164861746628,0,0.0050381506781903285,0,0.002488786518547753,0,0.0055694453671185085,0,0.0023720321703807334,0,0.01172682376414605,0,0.004914307196825979,0,0.002047534767905812,0,0.0004567311707796562,0,0.0036324304752045344,0,0.011456896900919555,0,0.009438924668182691,0,0.0012470910264529012,0,0.003843800351660931,0,0.0008139658737507383,0,0.002302445398741221,0,0.002835894636022407,0,0.0014777356540973396,0,0.005007854919229504,0,0.0031342874263685094,0,0.0,0,7.268016572123392e-05,0,0.0030691897230919196,0,0.011165306886131543,0,0.00285914031651896,0,0.001329463822149629,exp3,5,60,1.7,6
15,412.3620000000001,677.3310000000001,814.2509999999984,782.8529999999992,738.4920000000002,658.134,928.2029999999996,673.7849999999999,751.1039999999994,607.8870000000006,752.1869999999999,703.2690000000002,667.4429999999993,740.8830000000016,689.2440000000006,727.3829999999998,690.9480000000003,829.0169999999998,671.0280000000002,905.6849999999996,644.4390000000003,4320.560999999999,4005.2490000000016,0.0,16317.852,266.98799999999983,326.70300000000043,478.875,18774.258000000005,12-05-26-150436,0,0.0008097162590327556,0,0.0070802995842854655,0,0.002530738582435299,0,0.017411057591459667,0,0.0007418543412859024,0,0.004209866398849793,0,0.0019040938530641982,0,0.002407316124902442,0,0.011214338747979752,0,0.0047550603247324685,0,0.0018913107607052837,0,0.0019590843280143933,0,0.003872123142595385,0,0.00941662648300845,0,0.009300890973264864,0,0.0013919882750161594,0,0.0035857918019792656,0,0.009264672508297628,0,0.0023930917426778775,0,0.0029655956889689528,0,0.0034602944538966174,0,0.0066724891477597525,0,0.005310071332144034,0,0.0,0,0.0010588388341648547,0,0.011225585229296398,0,0.017711219376374238,0,0.004928888352121935,0,0.0015589232043475287,exp3,5,60,1.7,6
16,352.5690000000004,771.3119999999999,662.7810000000009,842.5529999999999,862.4190000000017,620.5860000000011,683.8199999999997,844.3889999999992,834.0720000000001,724.766999999998,923.4539999999996,834.8250000000007,821.8140000000003,677.414999999999,843.4499999999989,884.6369999999988,804.2939999999999,690.5789999999979,832.0920000000006,756.6299999999992,815.909999999998,4775.684999999998,4523.792999999998,0.0,17259.149999999994,224.17499999999973,282.51299999999947,500.589,19952.192999999996,12-05-26-150436,0,0.0006736997054354321,0,0.006385156303544748,0,0.0010385108714505986,0,0.01878258199716537,0,0.00039934303603550436,0,0.006255070586618283,0,0.00047321550554066394,0,0.0018978303832409005,0,0.006976916684163725,0,0.00510799054949293,0,0.006126527967276835,0,0.00019368916018974724,0,0.0026371397651667183,0,0.008748108353433037,0,0.008147591345817634,0,0.00230885135261627,0,0.0010131622304858645,0,0.002520111783424761,0,0.0032705730176570413,0,0.007170377617968293,0,0.0006902049950767986,0,0.005513591103754961,0,0.0034704482123637526,0,0.0,0,0.0011094343286080222,0,0.004836432925129891,0,0.024069689416220674,0,0.0025716466640267333,0,0.0014806072144356586,exp3,5,60,1.7,6
17,415.3289999999997,653.9610000000011,838.1849999999995,641.8679999999986,814.8150000000005,803.0609999999979,923.34,681.393,695.9880000000012,611.0040000000008,753.4889999999996,723.9269999999997,671.3580000000002,813.3449999999993,701.9189999999999,773.6760000000013,606.5190000000002,665.2470000000012,705.5100000000002,840.2160000000003,640.5210000000025,4421.868000000002,4183.560000000003,0.0,16334.351999999999,298.9409999999998,192.71700000000047,605.9400000000005,19070.570999999996,12-05-26-150436,0,0.00021332253338113283,0,0.00454748178422823,0,0.0018568769229060922,0,0.01361802432837761,0,0.005352170072020962,0,0.002437001449710985,0,0.005409449462131843,0,0.004804388141675581,0,0.006343846958311278,0,0.00470943635808449,0,0.007090770845028294,0,0.0011634199908202025,0,0.0014017534446423008,0,0.005254299686538455,0,0.007233508483771023,0,0.004760426751160229,0,0.0021375307772582286,0,0.0011827811751681239,0,0.005629073724948808,0,0.00518211667560553,0,0.004052431476719048,0,0.005173876684927359,0,0.0024392376083449407,0,0.0,0,0.0012457733546623606,0,0.005851328542387846,0,0.011516070506444015,0,0.0020851719079747477,0,0.002154686146128265,exp3,5,60,1.7,6
18,338.65200000000004,629.1959999999981,653.8050000000003,774.4410000000007,882.5339999999978,644.9970000000012,694.5209999999988,770.9850000000006,820.9349999999995,717.2250000000004,834.0600000000013,756.4349999999995,828.9840000000004,732.1679999999997,865.9799999999996,860.9549999999999,726.8549999999996,841.098,841.7520000000004,709.6890000000003,802.0679999999993,4562.592000000001,4321.913999999997,0.0,16865.66700000001,187.134,243.54899999999907,513.101999999999,19644.540000000005,12-05-26-150436,0,0.0005319898875233708,0,0.0027184795514378357,0,0.001844465225848274,0,0.012574363179637671,0,0.0037576369795504216,0,0.0012590956312143464,0,0.005525078859021565,0,0.004271096371904537,0,0.0006817039886458098,0,0.005650583624112082,1,0.013639005710012753,0,0.0022168653123809945,0,0.004991561789931653,0,0.002134392036676702,0,0.0051992290975832745,0,0.0013446623444144101,0,0.002773318716657841,0,0.0018287031807740217,0,0.001849213679057632,0,0.007144485908005482,0,0.001830304526864751,0,0.0042581741832080355,0,0.0013027417469675673,0,0.0,0,0.0013162433215755664,0,0.012084789379781136,0,0.021432429417080928,0,0.0007124457893574465,0,0.002323243558142063,exp3,5,60,1.7,6
19,347.2979999999998,781.1370000000006,852.7260000000006,654.1139999999996,739.6380000000008,781.0979999999981,858.0900000000001,609.476999999999,710.9700000000012,627.4739999999983,695.0669999999991,861.1800000000003,780.6090000000004,909.6329999999998,663.6360000000004,689.1149999999998,592.9950000000008,684.3269999999993,768.1229999999996,854.5829999999987,694.5389999999989,4622.711999999998,4312.392000000002,0.0,16408.904999999995,275.8650000000007,226.9590000000008,606.7680000000018,19257.192,12-05-26-150436,0,0.0015216722394121307,0,0.0007143311397913854,0,0.005434108548717925,0,0.005022282298959374,0,0.0047866918158396,0,0.0008180273331042098,1,0.011562951070841376,0,0.0005914839717817977,0,0.00023665534332609206,0,0.008313904527751992,0,0.0023837814433793902,0,0.0005452416590980003,0,0.0005326923673684703,0,0.002029931192102097,0,0.0038518391049969514,0,0.0017105163728651784,0,0.0006360863405626138,0,0.002776703715655221,0,0.0036781732444743642,0,0.015525775383345375,0,0.0015334915011751271,0,0.004316002859841156,0,0.0017542706641743844,0,0.0,0,0.0009162179387588731,0,0.002120364664725455,0,0.013607084008048498,0,7.943316434347314e-05,0,0.0024536885699654454,exp3,5,60,1.7,6
20,390.924,639.512999999999,657.4410000000007,673.5390000000007,844.8870000000006,642.4440000000013,692.0370000000003,856.8989999999994,757.0019999999986,774.5490000000027,746.9550000000017,695.6640000000007,739.9920000000002,722.0550000000021,684.1139999999996,858.9900000000016,713.9549999999999,858.6750000000011,837.2129999999979,712.8780000000006,836.3610000000008,4638.734999999995,4361.988000000001,0.0,16594.302000000007,271.58399999999983,209.205,487.7189999999992,19600.844999999994,12-05-26-150436,0,0.0007925522653645656,0,0.0028579163151872533,0,0.00299133827215628,0,0.01078249510383486,1,0.010180636505315532,0,7.947374946232211e-05,0,0.0006552736029254991,0,0.010847017381767299,0,7.20289525632245e-05,0,0.0013971829939600777,0,0.0021163876480544963,0,0.00015229229327159977,0,0.004389304327125698,0,0.0010484996643324584,0,0.004118849985437684,0,0.008451234715624367,0,0.001984871321822873,0,0.0012007943011883293,0,0.004861544820786795,0,0.0053169759501972835,0,0.009050854377015694,0,0.0015767470374418446,0,0.0015578419835224622,0,0.0,0,0.0015838929799933399,0,0.0028611079165782594,0,0.00607487581022606,0,0.0005739279203221814,0,0.0041839689311573,exp3,5,60,1.7,6
21,350.90400000000045,838.5510000000013,667.7790000000005,835.0709999999999,675.2009999999973,831.0299999999988,704.6610000000001,643.4130000000005,673.5660000000007,629.2109999999975,978.099000000002,814.2150000000001,850.7520000000022,874.6289999999954,856.4700000000012,729.1679999999978,651.8429999999989,727.4279999999981,952.2599999999984,722.3040000000019,682.1219999999994,4778.829000000007,4529.862000000001,0.0,16953.926999999985,186.6899999999996,215.3190000000004,611.2139999999999,20069.949,12-05-26-150436,0,0.000972288425475254,0,0.0009532985456843224,0,0.0027227942812709793,0,0.01117675304157456,0,0.0006891797933052946,0,0.011958366774416085,0,0.00042295112216608755,0,0.0004089001483245369,0,0.008328391799559354,0,0.004170688981803533,0,0.004909150252322886,0,0.0009126237395598313,0,0.005927611359496376,0,0.011328510144338944,0,0.003441173247944851,0,0.0004883395806359325,0,0.006952565944144562,0,0.0007572165563775601,0,0.01103659576080121,0,0.0034994732177124344,0,0.0016725524296027916,0,0.0015496793942476883,0,0.001614189093479268,0,0.0,0,0.0008467261175925112,0,0.0031803979136443006,0,0.017330468314176034,0,0.008746482193405042,0,0.004430465542176465,exp3,5,60,1.7,6
22,409.4429999999993,647.7329999999984,827.3429999999971,729.4830000000002,931.1010000000024,623.394000000002,862.976999999999,869.3640000000014,635.1209999999992,829.7310000000016,778.2479999999996,669.1529999999984,721.6619999999966,664.4400000000023,695.1359999999986,912.6899999999988,751.9770000000008,830.2139999999999,696.6930000000029,893.3219999999965,770.3550000000032,4689.342000000004,4393.217999999997,0.0,17017.164000000008,311.1270000000004,254.35199999999887,503.4540000000016,19911.395999999997,12-05-26-150436,0,0.001607680040136894,0,0.0006002854706308736,0,0.0033053380886298167,0,0.006559951489173377,0,0.006584571984295545,0,0.0016810355442377911,0,0.0026999738373226223,0,0.01011865574914042,0,0.011513994891776819,0,0.008574130115300171,0,0.0061745177940755736,0,0.0037427892311807653,0,0.008601707598226205,0,0.0035666628083213803,0,0.003794220967638706,0,0.0076084336463033975,0,0.0015749068165004099,0,0.0095229137839839,0,0.010583518201566694,0,0.006311344688648218,0,0.008832794417228146,0,0.0007530848537438406,0,0.0035607408119367745,0,0.0,0,0.0024958363735352873,0,0.0012163645657159439,0,0.007006057742087013,0,0.00117520628623069,1,0.006190550064070932,exp3,5,60,1.7,6
