round,namespace,pod_name,container_name,joules,exp,K,Z,sigma_ed,sigma_iid,timestamp,anomaly_score
21,client7,client7-544486cc98-928vw,sidecar,660.8189999999995,exp1,5,15,1000.0,10,09-05-26-141047,0.043842279660825906
5,client7,client7-544486cc98-hgvmk,client7,623.9549999999999,exp1,5,15,1000.0,10,08-05-26-123027,0.047626009718540474
5,client7,client7-544486cc98-hgvmk,linkerd-proxy,623.6399999999994,exp1,5,15,1000.0,10,08-05-26-123027,0.04763560217731988
5,client7,client7-544486cc98-hgvmk,sidecar,622.5360000000001,exp1,5,15,1000.0,10,08-05-26-123027,0.047669003737941446
14,client7,client7-544486cc98-thqz6,client7,670.9500000000007,exp1,5,15,1000.0,10,10-05-26-111252,0.03562695759076431
14,client7,client7-544486cc98-thqz6,linkerd-proxy,670.6499999999996,exp1,5,15,1000.0,10,10-05-26-111252,0.03562273840838273
14,client7,client7-544486cc98-thqz6,sidecar,669.4979999999996,exp1,5,15,1000.0,10,10-05-26-111252,0.03564529770640548
6,client8,client8-5845965f99-5kdwl,client8,691.0650000000005,exp1,5,15,1000.0,10,09-05-26-141047,0.04107028622539649
6,client8,client8-5845965f99-5kdwl,linkerd-proxy,690.8370000000004,exp1,5,15,1000.0,10,09-05-26-141047,0.04106553359873813
6,client8,client8-5845965f99-5kdwl,sidecar,575.8710000000001,exp1,5,15,1000.0,10,09-05-26-141047,0.060785900211483
2,client8,client8-5845965f99-kp87s,client8,666.2819999999997,exp1,5,15,1000.0,10,10-05-26-111252,0.035330221745816126
2,client8,client8-5845965f99-kp87s,linkerd-proxy,665.8920000000003,exp1,5,15,1000.0,10,10-05-26-111252,0.03536193928957579
21,client8,client8-5845965f99-kp87s,sidecar,940.2209999999995,exp1,5,15,1000.0,10,10-05-26-111252,0.04932399484845537
15,client8,client8-5845965f99-vzzrc,client8,661.4520000000011,exp1,5,15,1000.0,10,08-05-26-123027,0.04031838859240433
15,client8,client8-5845965f99-vzzrc,linkerd-proxy,661.2510000000002,exp1,5,15,1000.0,10,08-05-26-123027,0.04030355491697396
23,client8,client8-5845965f99-vzzrc,sidecar,954.7469999999994,exp1,5,15,1000.0,10,08-05-26-123027,0.04099965908682274
5,client9,client9-d68fb99b4-6m4n2,client9,936.2969999999996,exp1,5,15,1000.0,10,10-05-26-111252,0.043834075145555595
5,client9,client9-d68fb99b4-6m4n2,linkerd-proxy,934.2119999999996,exp1,5,15,1000.0,10,10-05-26-111252,0.04386573972932259
21,client9,client9-d68fb99b4-6m4n2,sidecar,543.7710000000006,exp1,5,15,1000.0,10,10-05-26-111252,0.04814590756635809
24,client9,client9-d68fb99b4-gpsfl,client9,632.877000000004,exp1,5,15,1000.0,10,08-05-26-123027,0.0338665795822988
24,client9,client9-d68fb99b4-gpsfl,linkerd-proxy,632.3820000000014,exp1,5,15,1000.0,10,08-05-26-123027,0.033641593662981695
22,client9,client9-d68fb99b4-gpsfl,sidecar,771.5729999999985,exp1,5,15,1000.0,10,08-05-26-123027,0.027892602157225804
10,client9,client9-d68fb99b4-jwx5n,client9,606.8130000000001,exp1,5,15,1000.0,10,09-05-26-141047,0.03959750831965966
10,client9,client9-d68fb99b4-jwx5n,linkerd-proxy,604.7070000000003,exp1,5,15,1000.0,10,09-05-26-141047,0.03977354083261711
10,client9,client9-d68fb99b4-jwx5n,sidecar,590.7150000000001,exp1,5,15,1000.0,10,09-05-26-141047,0.034801917271992444
12,client9,maurits-dijk-3efc04ddclient91-62fkb,hfl-train,1141.8659999999982,exp1,5,15,1000.0,10,08-05-26-123027,0.024505730926279806
24,client9,maurits-dijk-3efc04ddclient91-62fkb,hfl-train-model,628.5119999999988,exp1,5,15,1000.0,10,08-05-26-123027,0.03344845844001487
6,client9,maurits-dijk-3efc04ddclient91-62fkb,sidecar,507.2729999999992,exp1,5,15,1000.0,10,08-05-26-123027,0.04798495787449039
8,client9,maurits-dijk-ab40b6adclient91-vfmwl,hfl-train,1414.7610000000022,exp1,5,15,1000.0,10,10-05-26-111252,0.02248346713187016
5,client9,maurits-dijk-ab40b6adclient91-vfmwl,hfl-train-model,928.8359999999998,exp1,5,15,1000.0,10,10-05-26-111252,0.044210875574538455
4,client9,maurits-dijk-ab40b6adclient91-vfmwl,sidecar,530.8200000000002,exp1,5,15,1000.0,10,10-05-26-111252,0.033578337640017
10,client9,maurits-dijk-ac6ea51cclient91-jx8xd,hfl-train,1067.5919999999987,exp1,5,15,1000.0,10,09-05-26-141047,0.033026124387745354
10,client9,maurits-dijk-ac6ea51cclient91-jx8xd,hfl-train-model,600.9870000000001,exp1,5,15,1000.0,10,09-05-26-141047,0.039587469513634094
10,client9,maurits-dijk-ac6ea51cclient91-jx8xd,sidecar,534.5730000000003,exp1,5,15,1000.0,10,09-05-26-141047,0.04417838166968757
2,orchestrator,orchestrator-555f7b7c9d-789cp,linkerd-proxy,321.8789999999999,exp1,5,15,1000.0,10,08-05-26-123027,0.03735775037973532
19,orchestrator,orchestrator-555f7b7c9d-789cp,orchestrator,330.83399999999983,exp1,5,15,1000.0,10,08-05-26-123027,0.057839186782475155
2,orchestrator,orchestrator-555f7b7c9d-789cp,sidecar,269.30999999999983,exp1,5,15,1000.0,10,08-05-26-123027,0.04305895882305841
12,orchestrator,orchestrator-555f7b7c9d-9nb9x,linkerd-proxy,330.1109999999999,exp1,5,15,1000.0,10,10-05-26-111252,0.03278846300581967
6,orchestrator,orchestrator-555f7b7c9d-9nb9x,orchestrator,183.34500000000003,exp1,5,15,1000.0,10,10-05-26-111252,0.059341699109392354
1,orchestrator,orchestrator-555f7b7c9d-9nb9x,sidecar,268.80600000000004,exp1,5,15,1000.0,10,10-05-26-111252,0.05150212906649593
24,orchestrator,orchestrator-555f7b7c9d-lvgwc,linkerd-proxy,335.15699999999924,exp1,5,15,1000.0,10,09-05-26-141047,0.033987524997772356
12,orchestrator,orchestrator-555f7b7c9d-lvgwc,orchestrator,161.3399999999997,exp1,5,15,1000.0,10,09-05-26-141047,0.0746968714176746
24,orchestrator,orchestrator-555f7b7c9d-lvgwc,sidecar,275.8560000000016,exp1,5,15,1000.0,10,09-05-26-141047,0.04602819186829987
2,orchestrator,policy-enforcer-cb8dccbd8-mmnnz,linkerd-proxy,321.86400000000003,exp1,5,15,1000.0,10,08-05-26-123027,0.03735749050707585
6,orchestrator,policy-enforcer-cb8dccbd8-mmnnz,policy-enforcer,336.0930000000001,exp1,5,15,1000.0,10,08-05-26-123027,0.06415143085154804
8,orchestrator,policy-enforcer-cb8dccbd8-mmnnz,sidecar,405.1800000000003,exp1,5,15,1000.0,10,08-05-26-123027,0.02687786622526489
24,orchestrator,policy-enforcer-cb8dccbd8-p5969,linkerd-proxy,335.08799999999974,exp1,5,15,1000.0,10,09-05-26-141047,0.03399786673504121
20,orchestrator,policy-enforcer-cb8dccbd8-p5969,policy-enforcer,352.52399999999943,exp1,5,15,1000.0,10,09-05-26-141047,0.0684332169257996
6,orchestrator,policy-enforcer-cb8dccbd8-p5969,sidecar,277.0920000000005,exp1,5,15,1000.0,10,09-05-26-141047,0.041647517806940676
12,orchestrator,policy-enforcer-cb8dccbd8-pg2rz,linkerd-proxy,330.1170000000002,exp1,5,15,1000.0,10,10-05-26-111252,0.032774609746753613
23,orchestrator,policy-enforcer-cb8dccbd8-pg2rz,policy-enforcer,166.2119999999995,exp1,5,15,1000.0,10,10-05-26-111252,0.06953162396755447
12,orchestrator,policy-enforcer-cb8dccbd8-pg2rz,sidecar,264.28499999999985,exp1,5,15,1000.0,10,10-05-26-111252,0.04897087797911512
16,server,maurits-dijk-3efc04ddserver1-vt645,hfl-train,464.9940000000006,exp1,5,15,1000.0,10,08-05-26-123027,0.03417120145792818
16,server,maurits-dijk-3efc04ddserver1-vt645,hfl-train-model,745.7520000000004,exp1,5,15,1000.0,10,08-05-26-123027,0.028356868106683725
3,server,maurits-dijk-3efc04ddserver1-vt645,sidecar,378.84000000000015,exp1,5,15,1000.0,10,08-05-26-123027,0.04527489165395032
2,server,maurits-dijk-ab40b6adserver1-nkfqm,hfl-train,453.348,exp1,5,15,1000.0,10,10-05-26-111252,0.03198612007863233
2,server,maurits-dijk-ab40b6adserver1-nkfqm,hfl-train-model,726.5520000000001,exp1,5,15,1000.0,10,10-05-26-111252,0.02816295487090753
18,server,maurits-dijk-ab40b6adserver1-nkfqm,sidecar,366.3630000000003,exp1,5,15,1000.0,10,10-05-26-111252,0.02939134839285079
19,server,maurits-dijk-ac6ea51cserver1-cq66r,hfl-train,463.8240000000024,exp1,5,15,1000.0,10,09-05-26-141047,0.03497951328480947
19,server,maurits-dijk-ac6ea51cserver1-cq66r,hfl-train-model,775.7909999999974,exp1,5,15,1000.0,10,09-05-26-141047,0.022205120328291944
7,server,maurits-dijk-ac6ea51cserver1-cq66r,sidecar,371.0040000000004,exp1,5,15,1000.0,10,09-05-26-141047,0.04570457247487658
16,server,server-656f98b57f-6rcfc,linkerd-proxy,467.5650000000005,exp1,5,15,1000.0,10,08-05-26-123027,0.034617767699231944
16,server,server-656f98b57f-6rcfc,server,490.1250000000018,exp1,5,15,1000.0,10,08-05-26-123027,0.031719051826520434
22,server,server-656f98b57f-6rcfc,sidecar,403.3380000000016,exp1,5,15,1000.0,10,08-05-26-123027,0.03837664127088594
19,server,server-656f98b57f-8qskv,linkerd-proxy,466.9979999999996,exp1,5,15,1000.0,10,09-05-26-141047,0.03492636318433315
19,server,server-656f98b57f-8qskv,server,487.5959999999996,exp1,5,15,1000.0,10,09-05-26-141047,0.032795788264067066
1,server,server-656f98b57f-8qskv,sidecar,386.085,exp1,5,15,1000.0,10,09-05-26-141047,0.04147111380826862
2,server,server-656f98b57f-xqddk,linkerd-proxy,457.0590000000002,exp1,5,15,1000.0,10,10-05-26-111252,0.03193196754461852
7,server,server-656f98b57f-xqddk,server,473.72100000000046,exp1,5,15,1000.0,10,10-05-26-111252,0.031104135572842917
12,server,server-656f98b57f-xqddk,sidecar,390.5519999999997,exp1,5,15,1000.0,10,10-05-26-111252,0.034381624245143294
1,api-gateway,api-gateway-6bf76d45b7-nmr7c,api-gateway,341.595,exp1,5,30,1000.0,10,08-05-26-134913,0.029603484652894252
1,api-gateway,api-gateway-6bf76d45b7-nmr7c,linkerd-proxy,336.567,exp1,5,30,1000.0,10,08-05-26-134913,0.02919930730971293
10,api-gateway,api-gateway-6bf76d45b7-nmr7c,sidecar,410.5140000000001,exp1,5,30,1000.0,10,08-05-26-134913,0.04085934790581475
24,api-gateway,api-gateway-6bf76d45b7-qp8hq,api-gateway,469.902,exp1,5,30,1000.0,10,09-05-26-152933,0.029197046050395192
24,api-gateway,api-gateway-6bf76d45b7-qp8hq,linkerd-proxy,471.18299999999726,exp1,5,30,1000.0,10,09-05-26-152933,0.03433986389744936
3,api-gateway,api-gateway-6bf76d45b7-qp8hq,sidecar,252.801,exp1,5,30,1000.0,10,09-05-26-152933,0.05511583943083792
18,api-gateway,api-gateway-6bf76d45b7-x9bsl,api-gateway,339.6359999999995,exp1,5,30,1000.0,10,10-05-26-123039,0.02918560849359836
8,api-gateway,api-gateway-6bf76d45b7-x9bsl,linkerd-proxy,338.43899999999985,exp1,5,30,1000.0,10,10-05-26-123039,0.02782673246784395
1,api-gateway,api-gateway-6bf76d45b7-x9bsl,sidecar,247.539,exp1,5,30,1000.0,10,10-05-26-123039,0.05373125172935622
19,client1,client1-7b9db886dd-5nd2k,client1,874.5540000000001,exp1,5,30,1000.0,10,08-05-26-134913,0.04198380342161692
19,client1,client1-7b9db886dd-5nd2k,linkerd-proxy,874.1010000000006,exp1,5,30,1000.0,10,08-05-26-134913,0.04192988527606892
19,client1,client1-7b9db886dd-5nd2k,sidecar,829.0409999999993,exp1,5,30,1000.0,10,08-05-26-134913,0.043623005189827896
12,client1,client1-7b9db886dd-lcr7l,client1,594.9449999999997,exp1,5,30,1000.0,10,09-05-26-152933,0.03479020657048881
12,client1,client1-7b9db886dd-lcr7l,linkerd-proxy,594.5160000000014,exp1,5,30,1000.0,10,09-05-26-152933,0.03481663308894961
22,client1,client1-7b9db886dd-lcr7l,sidecar,562.0169999999998,exp1,5,30,1000.0,10,09-05-26-152933,0.03530206601223476
5,client1,client1-7b9db886dd-s4v8b,client1,606.6359999999995,exp1,5,30,1000.0,10,10-05-26-123039,0.03484161928944102
5,client1,client1-7b9db886dd-s4v8b,linkerd-proxy,606.1350000000007,exp1,5,30,1000.0,10,10-05-26-123039,0.03486154242924824
24,client1,client1-7b9db886dd-s4v8b,sidecar,551.3040000000001,exp1,5,30,1000.0,10,10-05-26-123039,0.03825799699939586
19,client1,maurits-dijk-29c296d0client11-5mzmt,hfl-train,1160.0010000000002,exp1,5,30,1000.0,10,08-05-26-134913,0.039808100735963775
19,client1,maurits-dijk-29c296d0client11-5mzmt,hfl-train-model,868.2090000000007,exp1,5,30,1000.0,10,08-05-26-134913,0.04219883998730797
19,client1,maurits-dijk-29c296d0client11-5mzmt,sidecar,803.1599999999999,exp1,5,30,1000.0,10,08-05-26-134913,0.06597167867476086
5,client1,maurits-dijk-880b301bclient11-txvdg,hfl-train,839.9579999999987,exp1,5,30,1000.0,10,10-05-26-123039,0.029306678437582723
5,client1,maurits-dijk-880b301bclient11-txvdg,hfl-train-model,600.7349999999992,exp1,5,30,1000.0,10,10-05-26-123039,0.035108103958731846
0,client1,maurits-dijk-880b301bclient11-txvdg,sidecar,378.516,exp1,5,30,1000.0,10,10-05-26-123039,0.06639485960076427
22,client1,maurits-dijk-b0fd3e53client11-bhcws,hfl-train,828.1679999999978,exp1,5,30,1000.0,10,09-05-26-152933,0.027509896695096014
12,client1,maurits-dijk-b0fd3e53client11-bhcws,hfl-train-model,588.8160000000007,exp1,5,30,1000.0,10,09-05-26-152933,0.035123222973417495
14,client1,maurits-dijk-b0fd3e53client11-bhcws,sidecar,798.4259999999995,exp1,5,30,1000.0,10,09-05-26-152933,0.061018326568137354
8,client10,client10-694b6b97b4-7f5t5,client10,900.8639999999996,exp1,5,30,1000.0,10,08-05-26-134913,0.030878821370295934
8,client10,client10-694b6b97b4-7f5t5,linkerd-proxy,900.8159999999998,exp1,5,30,1000.0,10,08-05-26-134913,0.030903512267817096
16,client10,client10-694b6b97b4-7f5t5,sidecar,563.2829999999994,exp1,5,30,1000.0,10,08-05-26-134913,0.03645400255444092
7,client10,client10-694b6b97b4-7wv4h,client10,957.3179999999992,exp1,5,30,1000.0,10,09-05-26-152933,0.039964015187180374
7,client10,client10-694b6b97b4-7wv4h,linkerd-proxy,956.9160000000002,exp1,5,30,1000.0,10,09-05-26-152933,0.03990304505053213
7,client10,client10-694b6b97b4-7wv4h,sidecar,858.4979999999996,exp1,5,30,1000.0,10,09-05-26-152933,0.04535293548753064
1,client10,client10-694b6b97b4-z4qwj,client10,621.06,exp1,5,30,1000.0,10,10-05-26-123039,0.03733401657280394
1,client10,client10-694b6b97b4-z4qwj,linkerd-proxy,620.7149999999999,exp1,5,30,1000.0,10,10-05-26-123039,0.03741581725731058
3,client10,client10-694b6b97b4-z4qwj,sidecar,871.3229999999999,exp1,5,30,1000.0,10,10-05-26-123039,0.056766824416514344
1,client11,client11-565c48c7c7-b4sx4,client11,949.3950000000002,exp1,5,30,1000.0,10,09-05-26-152933,0.04066823065670544
1,client11,client11-565c48c7c7-b4sx4,linkerd-proxy,949.218,exp1,5,30,1000.0,10,09-05-26-152933,0.0406917216616276
2,client11,client11-565c48c7c7-b4sx4,sidecar,502.743,exp1,5,30,1000.0,10,09-05-26-152933,0.052426056021330325
2,client11,client11-565c48c7c7-lf952,client11,625.8869999999997,exp1,5,30,1000.0,10,08-05-26-134913,0.03967177844307329
2,client11,client11-565c48c7c7-lf952,linkerd-proxy,625.6620000000003,exp1,5,30,1000.0,10,08-05-26-134913,0.03968543816035605
12,client11,client11-565c48c7c7-lf952,sidecar,554.3340000000007,exp1,5,30,1000.0,10,08-05-26-134913,0.04343177223877934
21,client11,client11-565c48c7c7-xqg29,client11,963.3509999999987,exp1,5,30,1000.0,10,10-05-26-123039,0.0444444606934708
21,client11,client11-565c48c7c7-xqg29,linkerd-proxy,963.0269999999946,exp1,5,30,1000.0,10,10-05-26-123039,0.044421979872876216
21,client11,client11-565c48c7c7-xqg29,sidecar,961.719000000001,exp1,5,30,1000.0,10,10-05-26-123039,0.0485192965280109
10,client12,client12-79bc8d5846-hgcdj,client12,609.1140000000005,exp1,5,30,1000.0,10,09-05-26-152933,0.038621547491392905
10,client12,client12-79bc8d5846-hgcdj,linkerd-proxy,608.8559999999989,exp1,5,30,1000.0,10,09-05-26-152933,0.038662543810804195
10,client12,client12-79bc8d5846-hgcdj,sidecar,544.1100000000006,exp1,5,30,1000.0,10,09-05-26-152933,0.044209925644026316
12,client12,client12-79bc8d5846-n4jgx,client12,923.7330000000002,exp1,5,30,1000.0,10,08-05-26-134913,0.03267660081757992
12,client12,client12-79bc8d5846-n4jgx,linkerd-proxy,923.6549999999988,exp1,5,30,1000.0,10,08-05-26-134913,0.0327064253243636
0,client12,client12-79bc8d5846-n4jgx,sidecar,541.77,exp1,5,30,1000.0,10,08-05-26-134913,0.04150586670714182
19,client12,client12-79bc8d5846-nt2ln,client12,972.146999999999,exp1,5,30,1000.0,10,10-05-26-123039,0.03973219055460814
19,client12,client12-79bc8d5846-nt2ln,linkerd-proxy,971.9969999999994,exp1,5,30,1000.0,10,10-05-26-123039,0.03972762744513508
10,client12,client12-79bc8d5846-nt2ln,sidecar,555.4170000000022,exp1,5,30,1000.0,10,10-05-26-123039,0.044007459998494064
9,client13,client13-7bf86f4f87-2trxl,client13,813.8489999999993,exp1,5,30,1000.0,10,08-05-26-134913,0.02948357004934321
9,client13,client13-7bf86f4f87-2trxl,linkerd-proxy,808.5180000000009,exp1,5,30,1000.0,10,08-05-26-134913,0.02922117797699114
4,client13,client13-7bf86f4f87-2trxl,sidecar,494.7059999999997,exp1,5,30,1000.0,10,08-05-26-134913,0.046072764701985125
9,client13,client13-7bf86f4f87-p6vm7,client13,615.0720000000001,exp1,5,30,1000.0,10,10-05-26-123039,0.028910433052219936
9,client13,client13-7bf86f4f87-p6vm7,linkerd-proxy,611.3280000000004,exp1,5,30,1000.0,10,10-05-26-123039,0.028994095988849
21,client13,client13-7bf86f4f87-p6vm7,sidecar,788.3279999999995,exp1,5,30,1000.0,10,10-05-26-123039,0.04366117762053681
22,client13,client13-7bf86f4f87-t5grf,client13,585.1949999999997,exp1,5,30,1000.0,10,09-05-26-152933,0.03581903531678307
22,client13,client13-7bf86f4f87-t5grf,linkerd-proxy,582.2579999999998,exp1,5,30,1000.0,10,09-05-26-152933,0.03578321456836084
0,client13,client13-7bf86f4f87-t5grf,sidecar,778.9110000000001,exp1,5,30,1000.0,10,09-05-26-152933,0.040474002819524596
9,client13,maurits-dijk-29c296d0client131-fz2ds,hfl-train,1155.2610000000004,exp1,5,30,1000.0,10,08-05-26-134913,0.020958901955866333
9,client13,maurits-dijk-29c296d0client131-fz2ds,hfl-train-model,805.4160000000002,exp1,5,30,1000.0,10,08-05-26-134913,0.029336016471145282
12,client13,maurits-dijk-29c296d0client131-fz2ds,sidecar,535.2120000000014,exp1,5,30,1000.0,10,08-05-26-134913,0.03645702756707994
9,client13,maurits-dijk-880b301bclient131-sznth,hfl-train,946.9590000000009,exp1,5,30,1000.0,10,10-05-26-123039,0.021017988123338355
9,client13,maurits-dijk-880b301bclient131-sznth,hfl-train-model,608.406,exp1,5,30,1000.0,10,10-05-26-123039,0.029047905726633794
17,client13,maurits-dijk-880b301bclient131-sznth,sidecar,458.1119999999992,exp1,5,30,1000.0,10,10-05-26-123039,0.05012140359069572
22,client13,maurits-dijk-b0fd3e53client131-cpsj7,hfl-train,924.9630000000034,exp1,5,30,1000.0,10,09-05-26-152933,0.024395275319489762
22,client13,maurits-dijk-b0fd3e53client131-cpsj7,hfl-train-model,579.1530000000002,exp1,5,30,1000.0,10,09-05-26-152933,0.035954906132030395
22,client13,maurits-dijk-b0fd3e53client131-cpsj7,sidecar,421.1969999999983,exp1,5,30,1000.0,10,09-05-26-152933,0.05290723019600005
18,client14,client14-856b5b5576-4tsrx,client14,662.0310000000009,exp1,5,30,1000.0,10,10-05-26-123039,0.0340236924014026
18,client14,client14-856b5b5576-4tsrx,linkerd-proxy,661.8029999999981,exp1,5,30,1000.0,10,10-05-26-123039,0.03403754085698035
18,client14,client14-856b5b5576-4tsrx,sidecar,660.4200000000001,exp1,5,30,1000.0,10,10-05-26-123039,0.0340499684948353
19,client14,client14-856b5b5576-bxpr9,client14,676.6770000000015,exp1,5,30,1000.0,10,09-05-26-152933,0.029310945198902538
19,client14,client14-856b5b5576-bxpr9,linkerd-proxy,676.5119999999988,exp1,5,30,1000.0,10,09-05-26-152933,0.02930525579710963
1,client14,client14-856b5b5576-bxpr9,sidecar,643.086,exp1,5,30,1000.0,10,09-05-26-152933,0.03628989106969552
1,client14,client14-856b5b5576-lx7wg,client14,688.5419999999999,exp1,5,30,1000.0,10,08-05-26-134913,0.03237066532330163
1,client14,client14-856b5b5576-lx7wg,linkerd-proxy,688.203,exp1,5,30,1000.0,10,08-05-26-134913,0.032401173678321155
1,client14,client14-856b5b5576-lx7wg,sidecar,642.6119999999999,exp1,5,30,1000.0,10,08-05-26-134913,0.04106144269761933
4,client15,client15-79c969ddf-7mhnd,client15,982.9199999999996,exp1,5,30,1000.0,10,08-05-26-134913,0.03636204046019209
4,client15,client15-79c969ddf-7mhnd,linkerd-proxy,982.686,exp1,5,30,1000.0,10,08-05-26-134913,0.03636895954430025
1,client15,client15-79c969ddf-7mhnd,sidecar,597.4199999999996,exp1,5,30,1000.0,10,08-05-26-134913,0.03584219288899501
1,client15,client15-79c969ddf-gkw82,client15,951.75,exp1,5,30,1000.0,10,09-05-26-152933,0.041558457818804045
1,client15,client15-79c969ddf-gkw82,linkerd-proxy,951.4200000000004,exp1,5,30,1000.0,10,09-05-26-152933,0.041554989629205064
14,client15,client15-79c969ddf-gkw82,sidecar,889.4850000000006,exp1,5,30,1000.0,10,09-05-26-152933,0.032740859403543265
8,client15,client15-79c969ddf-hb5rz,client15,651.1289999999999,exp1,5,30,1000.0,10,10-05-26-123039,0.03384232684958721
8,client15,client15-79c969ddf-hb5rz,linkerd-proxy,650.9429999999993,exp1,5,30,1000.0,10,10-05-26-123039,0.033840960118419194
8,client15,client15-79c969ddf-hb5rz,sidecar,649.71,exp1,5,30,1000.0,10,10-05-26-123039,0.03385985439284658
7,client16,client16-6dc7f87f54-vw2fq,client16,931.0410000000002,exp1,5,30,1000.0,10,08-05-26-134913,0.036012242811658185
7,client16,client16-6dc7f87f54-vw2fq,linkerd-proxy,930.7140000000009,exp1,5,30,1000.0,10,08-05-26-134913,0.03601184491047085
7,client16,client16-6dc7f87f54-vw2fq,sidecar,929.3069999999998,exp1,5,30,1000.0,10,08-05-26-134913,0.0360709041585191
