round,namespace,pod_name,container_name,joules
10,client3,client3-58c68898cd-8576n,sidecar,747.3060000000987
10,client3,client3-58c68898cd-8576n,client3,749.3640000000596
10,client3,client3-58c68898cd-8576n,linkerd-init,0.0
10,client18,client18-69db77c748-ggr7s,client18,782.8769999999786
10,client18,client18-69db77c748-ggr7s,linkerd-proxy,782.7119999999413
10,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
10,client18,client18-69db77c748-ggr7s,sidecar,781.4129999999423
10,client7,client7-544486cc98-xbnlj,sidecar,777.4860000000335
10,client7,client7-544486cc98-xbnlj,linkerd-proxy,778.5299999999115
10,client7,client7-544486cc98-xbnlj,client7,778.9350000000559
10,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
10,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,709.9500000000698
10,client11,client11-565c48c7c7-bhp5f,client11,710.298000000068
10,client11,client11-565c48c7c7-bhp5f,sidecar,708.5370000000112
10,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
10,client19,client19-56fccdb4d9-2l2q6,sidecar,778.4459999999963
10,client19,client19-56fccdb4d9-2l2q6,client19,779.8800000000047
10,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,779.6940000000177
10,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
10,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
10,client1,client1-7b9db886dd-8vd8t,sidecar,691.7909999999683
10,client1,client1-7b9db886dd-8vd8t,client1,693.3990000000922
10,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,693.170999999973
10,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,673.7460000000428
10,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
10,client13,client13-7bf86f4f87-bmwmr,sidecar,672.2249999999767
10,client13,client13-7bf86f4f87-bmwmr,client13,673.8719999999739
10,client20,client20-65f8864f77-l5kdx,sidecar,694.4940000000643
10,client20,client20-65f8864f77-l5kdx,client20,695.9700000000885
10,client20,client20-65f8864f77-l5kdx,linkerd-proxy,695.8020000000251
10,server,server-656f98b57f-rlwxb,sidecar,505.6350000000093
10,server,server-656f98b57f-rlwxb,server,507.97199999995064
10,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,416.1959999999963
10,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,131.02799999999115
10,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,416.2140000000363
10,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,416.1959999999963
10,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,224.26800000001094
10,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,175.68600000001607
10,client17,client17-69b85b5ccf-vqwrf,client17,914.4780000000028
10,client17,client17-69b85b5ccf-vqwrf,sidecar,912.6809999998659
10,client15,client15-79c969ddf-jsj98,client15,832.1849999999395
10,client15,client15-79c969ddf-jsj98,sidecar,830.4810000000289
10,client5,client5-7d5ff7f8b4-vtj9q,sidecar,828.7530000000261
10,client5,client5-7d5ff7f8b4-vtj9q,client5,830.3339999999152
10,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
10,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
10,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
10,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
10,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
10,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
10,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
10,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
10,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
10,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
10,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
10,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
10,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
10,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
10,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
11,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
11,server,server-656f98b57f-rlwxb,linkerd-proxy,603.1410000000615
11,server,server-656f98b57f-rlwxb,linkerd-init,0.0
11,client8,client8-5845965f99-vwgpx,linkerd-proxy,820.0019999999786
11,client8,client8-5845965f99-vwgpx,client8,820.1820000000298
11,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
11,client8,client8-5845965f99-vwgpx,sidecar,818.7900000000373
11,client14,client14-856b5b5576-k4dxn,client14,726.4110000000801
11,client14,client14-856b5b5576-k4dxn,linkerd-proxy,726.2909999999683
11,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
11,client14,client14-856b5b5576-k4dxn,sidecar,724.8240000000224
11,client10,client10-694b6b97b4-fmmw2,sidecar,712.9470000000438
11,client10,client10-694b6b97b4-fmmw2,client10,715.1940000000177
11,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
11,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,715.2089999999152
11,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,346.36799999995856
11,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,346.34699999995064
11,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
11,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,346.34699999995064
11,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
11,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
11,client6,client6-785d875985-p6wj7,linkerd-proxy,702.75
11,client6,client6-785d875985-p6wj7,sidecar,700.6530000000494
11,client6,client6-785d875985-p6wj7,client6,702.809999999823
11,client6,client6-785d875985-p6wj7,linkerd-init,0.0
11,client4,client4-744474fb99-7r6nj,client4,786.734999999986
11,client4,client4-744474fb99-7r6nj,sidecar,784.7909999999683
11,client4,client4-744474fb99-7r6nj,linkerd-proxy,786.7950000000419
11,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
11,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
11,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,745.0560000000987
11,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
11,client15,client15-79c969ddf-jsj98,linkerd-proxy,804.8819999998668
11,client9,client9-d68fb99b4-27ck8,client9,792.9779999998864
11,client9,client9-d68fb99b4-27ck8,sidecar,791.3340000000317
11,client9,client9-d68fb99b4-27ck8,linkerd-proxy,792.9480000000913
11,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
11,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,647.8019999999087
11,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
11,client12,client12-79bc8d5846-jnjhx,client12,710.2260000000242
11,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
11,client12,client12-79bc8d5846-jnjhx,sidecar,707.98199999996
11,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,710.0100000000093
11,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,767.5320000000065
11,client16,client16-6dc7f87f54-mhgpm,sidecar,766.2930000000633
11,client16,client16-6dc7f87f54-mhgpm,client16,767.7600000000093
11,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
11,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
11,client2,client2-86cd6d8cf7-5d6gw,client2,655.8479999999981
11,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,655.6830000000773
11,client2,client2-86cd6d8cf7-5d6gw,sidecar,654.2460000000428
11,client3,client3-58c68898cd-8576n,linkerd-proxy,754.8449999999721
11,client3,client3-58c68898cd-8576n,sidecar,752.8199999999488
11,client3,client3-58c68898cd-8576n,client3,754.7249999999767
11,client3,client3-58c68898cd-8576n,linkerd-init,0.0
11,client18,client18-69db77c748-ggr7s,client18,879.653999999864
11,client18,client18-69db77c748-ggr7s,linkerd-proxy,879.5339999999851
11,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
11,client18,client18-69db77c748-ggr7s,sidecar,877.8570000000764
11,client7,client7-544486cc98-xbnlj,sidecar,800.5199999999022
11,client7,client7-544486cc98-xbnlj,linkerd-proxy,801.8429999999935
11,client7,client7-544486cc98-xbnlj,client7,802.1369999999879
11,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
11,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,849.8159999999916
11,client11,client11-565c48c7c7-bhp5f,client11,850.0200000000186
11,client11,client11-565c48c7c7-bhp5f,sidecar,847.9529999999795
11,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
11,client19,client19-56fccdb4d9-2l2q6,sidecar,959.9670000000624
11,client19,client19-56fccdb4d9-2l2q6,client19,961.689000000013
11,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,961.637999999919
11,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
11,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
11,client1,client1-7b9db886dd-8vd8t,sidecar,820.314000000013
11,client1,client1-7b9db886dd-8vd8t,client1,822.4349999999395
11,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,822.0869999999413
11,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,871.3410000000149
11,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
11,client13,client13-7bf86f4f87-bmwmr,sidecar,869.3520000000717
11,client13,client13-7bf86f4f87-bmwmr,client13,871.4909999999218
11,client20,client20-65f8864f77-l5kdx,sidecar,848.5409999999683
11,client20,client20-65f8864f77-l5kdx,client20,850.3019999999087
11,client20,client20-65f8864f77-l5kdx,linkerd-proxy,850.3289999999106
11,server,server-656f98b57f-rlwxb,sidecar,601.0620000000345
11,server,server-656f98b57f-rlwxb,server,603.5670000000391
11,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,345.7049999999581
11,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,92.0339999999851
11,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,345.7049999999581
11,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,345.71999999997206
11,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,184.2270000000135
11,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,139.67699999999604
11,client17,client17-69b85b5ccf-vqwrf,client17,745.1610000000801
11,client17,client17-69b85b5ccf-vqwrf,sidecar,743.6970000000438
11,client15,client15-79c969ddf-jsj98,client15,805.0650000000605
11,client15,client15-79c969ddf-jsj98,sidecar,803.6729999999516
11,client5,client5-7d5ff7f8b4-vtj9q,sidecar,646.637999999919
11,client5,client5-7d5ff7f8b4-vtj9q,client5,648.0119999999879
11,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
11,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
11,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
11,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
11,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
11,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
11,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
11,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
11,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
11,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
11,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
11,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
11,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
11,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
11,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
12,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
12,server,server-656f98b57f-rlwxb,linkerd-proxy,506.56199999997625
12,server,server-656f98b57f-rlwxb,linkerd-init,0.0
12,client8,client8-5845965f99-vwgpx,linkerd-proxy,790.0529999999562
12,client8,client8-5845965f99-vwgpx,client8,790.3860000000568
12,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
12,client8,client8-5845965f99-vwgpx,sidecar,788.933999999892
12,client14,client14-856b5b5576-k4dxn,client14,677.6970000000438
12,client14,client14-856b5b5576-k4dxn,linkerd-proxy,677.5350000000326
12,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
12,client14,client14-856b5b5576-k4dxn,sidecar,676.1850000000559
12,client10,client10-694b6b97b4-fmmw2,sidecar,659.5080000000307
12,client10,client10-694b6b97b4-fmmw2,client10,661.6980000000913
12,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
12,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,661.8480000001146
12,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,348.4770000000135
12,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,348.43800000002375
12,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
12,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,348.4230000000098
12,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
12,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
12,client6,client6-785d875985-p6wj7,linkerd-proxy,881.5679999999702
12,client6,client6-785d875985-p6wj7,sidecar,879.2999999999302
12,client6,client6-785d875985-p6wj7,client6,881.9880000000121
12,client6,client6-785d875985-p6wj7,linkerd-init,0.0
12,client4,client4-744474fb99-7r6nj,client4,822.6150000001071
12,client4,client4-744474fb99-7r6nj,sidecar,819.939000000013
12,client4,client4-744474fb99-7r6nj,linkerd-proxy,822.359999999986
12,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
12,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
12,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,913.0709999999963
12,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
12,client15,client15-79c969ddf-jsj98,linkerd-proxy,870.0929999999935
12,client9,client9-d68fb99b4-27ck8,client9,861.0599999999395
12,client9,client9-d68fb99b4-27ck8,sidecar,858.8910000000615
12,client9,client9-d68fb99b4-27ck8,linkerd-proxy,860.7899999999208
12,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
12,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,776.5380000000587
12,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
12,client12,client12-79bc8d5846-jnjhx,client12,794.1689999999944
12,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
12,client12,client12-79bc8d5846-jnjhx,sidecar,791.721000000136
12,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,794.4090000001015
12,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,877.329000000027
12,client16,client16-6dc7f87f54-mhgpm,sidecar,875.9010000000708
12,client16,client16-6dc7f87f54-mhgpm,client16,877.4699999999721
12,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
12,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
12,client2,client2-86cd6d8cf7-5d6gw,client2,816.8249999999534
12,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,816.7919999998994
12,client2,client2-86cd6d8cf7-5d6gw,sidecar,814.9980000000214
12,client3,client3-58c68898cd-8576n,linkerd-proxy,896.8260000001173
12,client3,client3-58c68898cd-8576n,sidecar,894.2369999999646
12,client3,client3-58c68898cd-8576n,client3,896.810999999987
12,client3,client3-58c68898cd-8576n,linkerd-init,0.0
12,client18,client18-69db77c748-ggr7s,client18,725.2920000001322
12,client18,client18-69db77c748-ggr7s,linkerd-proxy,725.2709999999497
12,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
12,client18,client18-69db77c748-ggr7s,sidecar,723.9749999998603
12,client7,client7-544486cc98-xbnlj,sidecar,686.3520000000717
12,client7,client7-544486cc98-xbnlj,linkerd-proxy,687.4980000000214
12,client7,client7-544486cc98-xbnlj,client7,687.8190000000177
12,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
12,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,696.4050000000279
12,client11,client11-565c48c7c7-bhp5f,client11,696.6899999999441
12,client11,client11-565c48c7c7-bhp5f,sidecar,694.9259999999776
12,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
12,client19,client19-56fccdb4d9-2l2q6,sidecar,742.1850000000559
12,client19,client19-56fccdb4d9-2l2q6,client19,743.6219999999739
12,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,743.6070000000764
12,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
12,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
12,client1,client1-7b9db886dd-8vd8t,sidecar,770.2619999999879
12,client1,client1-7b9db886dd-8vd8t,client1,771.9179999999469
12,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,771.8190000000177
12,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,673.3680000000168
12,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
12,client13,client13-7bf86f4f87-bmwmr,sidecar,671.8139999998966
12,client13,client13-7bf86f4f87-bmwmr,client13,673.5210000000661
12,client20,client20-65f8864f77-l5kdx,sidecar,681.8580000000075
12,client20,client20-65f8864f77-l5kdx,client20,683.3219999999274
12,client20,client20-65f8864f77-l5kdx,linkerd-proxy,683.2920000001322
12,server,server-656f98b57f-rlwxb,sidecar,504.9779999999446
12,server,server-656f98b57f-rlwxb,server,507.146999999939
12,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,347.8650000000489
12,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,89.8530000000028
12,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,347.8620000000228
12,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,347.9400000000023
12,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,175.73099999999977
12,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,137.86800000001676
12,client17,client17-69b85b5ccf-vqwrf,client17,913.0860000000102
12,client17,client17-69b85b5ccf-vqwrf,sidecar,910.9590000000317
12,client15,client15-79c969ddf-jsj98,client15,870.3149999999441
12,client15,client15-79c969ddf-jsj98,sidecar,868.670999999973
12,client5,client5-7d5ff7f8b4-vtj9q,sidecar,775.0890000000363
12,client5,client5-7d5ff7f8b4-vtj9q,client5,776.706000000122
12,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
12,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
12,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
12,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
12,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
12,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
12,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
12,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
12,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
12,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
12,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
12,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
12,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
12,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
12,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
13,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
13,server,server-656f98b57f-rlwxb,linkerd-proxy,591.7619999999879
13,server,server-656f98b57f-rlwxb,linkerd-init,0.0
13,client8,client8-5845965f99-vwgpx,linkerd-proxy,906.3030000000726
13,client8,client8-5845965f99-vwgpx,client8,906.6269999998622
13,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
13,client8,client8-5845965f99-vwgpx,sidecar,904.9830000001239
13,client14,client14-856b5b5576-k4dxn,client14,942.1589999998687
13,client14,client14-856b5b5576-k4dxn,linkerd-proxy,941.8140000001295
13,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
13,client14,client14-856b5b5576-k4dxn,sidecar,940.1849999999395
13,client10,client10-694b6b97b4-fmmw2,sidecar,838.466999999946
13,client10,client10-694b6b97b4-fmmw2,client10,841.0019999999786
13,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
13,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,841.1070000000764
13,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,414.4859999999753
13,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,414.39299999998184
13,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
13,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,414.29099999996834
13,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
13,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
13,client6,client6-785d875985-p6wj7,linkerd-proxy,681.5489999999991
13,client6,client6-785d875985-p6wj7,sidecar,679.563000000082
13,client6,client6-785d875985-p6wj7,client6,681.6840000001248
13,client6,client6-785d875985-p6wj7,linkerd-init,0.0
13,client4,client4-744474fb99-7r6nj,client4,694.9919999998529
13,client4,client4-744474fb99-7r6nj,sidecar,692.8200000000652
13,client4,client4-744474fb99-7r6nj,linkerd-proxy,695.0219999999972
13,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
13,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
13,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,850.6589999999851
13,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
13,client15,client15-79c969ddf-jsj98,linkerd-proxy,735.7290000000503
13,client9,client9-d68fb99b4-27ck8,client9,737.0580000000773
13,client9,client9-d68fb99b4-27ck8,sidecar,735.1949999999488
13,client9,client9-d68fb99b4-27ck8,linkerd-proxy,736.7280000000028
13,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
13,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,662.6700000000419
13,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
13,client12,client12-79bc8d5846-jnjhx,client12,686.26800000004
13,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
13,client12,client12-79bc8d5846-jnjhx,sidecar,684.170999999973
13,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,686.2049999999581
13,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,763.7100000000792
13,client16,client16-6dc7f87f54-mhgpm,sidecar,762.482999999891
13,client16,client16-6dc7f87f54-mhgpm,client16,763.9500000000698
13,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
13,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
13,client2,client2-86cd6d8cf7-5d6gw,client2,683.7330000000075
13,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,683.5380000000587
13,client2,client2-86cd6d8cf7-5d6gw,sidecar,682.0890000000363
13,client3,client3-58c68898cd-8576n,linkerd-proxy,746.0759999998845
13,client3,client3-58c68898cd-8576n,sidecar,743.8649999999907
13,client3,client3-58c68898cd-8576n,client3,746.0310000000754
13,client3,client3-58c68898cd-8576n,linkerd-init,0.0
13,client18,client18-69db77c748-ggr7s,client18,757.8539999999339
13,client18,client18-69db77c748-ggr7s,linkerd-proxy,757.6620000001276
13,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
13,client18,client18-69db77c748-ggr7s,sidecar,756.4499999999534
13,client7,client7-544486cc98-xbnlj,sidecar,707.7060000000056
13,client7,client7-544486cc98-xbnlj,linkerd-proxy,708.8220000000438
13,client7,client7-544486cc98-xbnlj,client7,709.1099999998696
13,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
13,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,738.2579999999143
13,client11,client11-565c48c7c7-bhp5f,client11,738.4529999999795
13,client11,client11-565c48c7c7-bhp5f,sidecar,736.8270000000484
13,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
13,client19,client19-56fccdb4d9-2l2q6,sidecar,712.2569999999832
13,client19,client19-56fccdb4d9-2l2q6,client19,713.7660000000615
13,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,713.6909999999916
13,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
13,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
13,client1,client1-7b9db886dd-8vd8t,sidecar,763.85699999996
13,client1,client1-7b9db886dd-8vd8t,client1,765.6570000001229
13,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,765.3719999999739
13,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,849.7199999999721
13,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
13,client13,client13-7bf86f4f87-bmwmr,sidecar,847.7490000000689
13,client13,client13-7bf86f4f87-bmwmr,client13,849.9300000000512
13,client20,client20-65f8864f77-l5kdx,sidecar,874.5239999999758
13,client20,client20-65f8864f77-l5kdx,client20,876.3030000000726
13,client20,client20-65f8864f77-l5kdx,linkerd-proxy,876.3329999999842
13,server,server-656f98b57f-rlwxb,sidecar,589.9170000000158
13,server,server-656f98b57f-rlwxb,server,592.3560000000289
13,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,413.6609999999637
13,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,126.48300000000745
13,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,413.6790000000037
13,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,413.6609999999637
13,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,213.46199999999953
13,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,170.2740000000049
13,client17,client17-69b85b5ccf-vqwrf,client17,850.7519999998622
13,client17,client17-69b85b5ccf-vqwrf,sidecar,849.1199999999953
13,client15,client15-79c969ddf-jsj98,client15,735.8490000000456
13,client15,client15-79c969ddf-jsj98,sidecar,734.4570000000531
13,client5,client5-7d5ff7f8b4-vtj9q,sidecar,661.4610000000102
13,client5,client5-7d5ff7f8b4-vtj9q,client5,662.777999999933
13,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
13,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
13,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
13,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
13,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
13,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
13,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
13,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
13,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
13,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
13,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
13,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
13,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
