Round,ClientID,ClientAccuracy,ClientTrainingTime,clients,rounds,timestamp,experiment
22,client8,0.5494505494505495,78.81741831079125,3,30,13-01-26-170345,C3_R30_13-01-26-170345
22,client16,0.5423728813559322,100.11181328445672,3,30,13-01-26-170345,C3_R30_13-01-26-170345
23,client7,0.5585960737656157,71.14439876750112,3,30,13-01-26-170345,C3_R30_13-01-26-170345
23,client8,0.5494505494505495,73.47657205536962,3,30,13-01-26-170345,C3_R30_13-01-26-170345
23,client16,0.5622443015780245,98.72094728052616,3,30,13-01-26-170345,C3_R30_13-01-26-170345
24,client7,0.5466983938132064,73.15067388117313,3,30,13-01-26-170345,C3_R30_13-01-26-170345
24,client8,0.5384615384615384,78.49731063470244,3,30,13-01-26-170345,C3_R30_13-01-26-170345
24,client16,0.5318527177089422,93.75910134986044,3,30,13-01-26-170345,C3_R30_13-01-26-170345
25,client7,0.562760261748959,71.97421183809638,3,30,13-01-26-170345,C3_R30_13-01-26-170345
25,client8,0.5205320994794679,75.85886772722006,3,30,13-01-26-170345,C3_R30_13-01-26-170345
25,client16,0.5470485096434834,88.09112990275025,3,30,13-01-26-170345,C3_R30_13-01-26-170345
26,client7,0.5841760856632957,68.84512025862932,3,30,13-01-26-170345,C3_R30_13-01-26-170345
26,client8,0.5656448814343551,72.85593496635556,3,30,13-01-26-170345,C3_R30_13-01-26-170345
26,client16,0.5727644652250146,87.80251070857048,3,30,13-01-26-170345,C3_R30_13-01-26-170345
27,client7,0.5693039857227841,67.88823567330837,3,30,13-01-26-170345,C3_R30_13-01-26-170345
27,client8,0.5199537304800462,77.77459966018796,3,30,13-01-26-170345,C3_R30_13-01-26-170345
27,client16,0.581531268264173,92.025444842875,3,30,13-01-26-170345,C3_R30_13-01-26-170345
28,client7,0.5812016656751934,73.38729221373796,3,30,13-01-26-170345,C3_R30_13-01-26-170345
28,client8,0.5349913244650086,80.26188658550382,3,30,13-01-26-170345,C3_R30_13-01-26-170345
28,client16,0.5511396843950906,98.75712590292096,3,30,13-01-26-170345,C3_R30_13-01-26-170345
29,client7,0.6008328375966686,71.69594522565603,3,30,13-01-26-170345,C3_R30_13-01-26-170345
29,client8,0.5413533834586466,78.30349262803793,3,30,13-01-26-170345,C3_R30_13-01-26-170345
29,client16,0.5523085914669784,97.83089207485318,3,30,13-01-26-170345,C3_R30_13-01-26-170345
0,client7,0.552647233789411,72.38972932100296,3,40,15-01-26-102430,C3_R40_15-01-26-102430
0,client8,0.4852515905147484,91.9409510679543,3,40,15-01-26-102430,C3_R40_15-01-26-102430
0,client16,0.5353594389246055,94.0921250730753,3,40,15-01-26-102430,C3_R40_15-01-26-102430
1,client7,0.4889946460440214,75.96684107556939,3,40,15-01-26-102430,C3_R40_15-01-26-102430
1,client8,0.5315211104684789,81.92473603412509,3,40,15-01-26-102430,C3_R40_15-01-26-102430
1,client16,0.5160724722384571,98.4301189891994,3,40,15-01-26-102430,C3_R40_15-01-26-102430
2,client7,0.5264723378941106,76.37303182855248,3,40,15-01-26-102430,C3_R40_15-01-26-102430
2,client8,0.5124349334875651,81.12763473764062,3,40,15-01-26-102430,C3_R40_15-01-26-102430
2,client16,0.5008766803039159,97.2280311398208,3,40,15-01-26-102430,C3_R40_15-01-26-102430
3,client8,0.518796992481203,81.61930600181222,3,40,15-01-26-102430,C3_R40_15-01-26-102430
3,client7,0.5389649018441404,79.00280691683292,3,40,15-01-26-102430,C3_R40_15-01-26-102430
3,client16,0.5248392752776154,97.01130632311106,3,40,15-01-26-102430,C3_R40_15-01-26-102430
4,client7,0.528256989886972,74.97755624353886,3,40,15-01-26-102430,C3_R40_15-01-26-102430
4,client8,0.5407750144592249,79.05795006081462,3,40,15-01-26-102430,C3_R40_15-01-26-102430
4,client16,0.554646405610754,90.58769326657055,3,40,15-01-26-102430,C3_R40_15-01-26-102430
5,client8,0.5274725274725275,78.32886697724462,3,40,15-01-26-102430,C3_R40_15-01-26-102430
5,client7,0.5580011897679953,78.2108660787344,3,40,15-01-26-102430,C3_R40_15-01-26-102430
5,client16,0.5242548217416715,93.56817603111269,3,40,15-01-26-102430,C3_R40_15-01-26-102430
6,client8,0.5286292654713707,82.08633214235306,3,40,15-01-26-102430,C3_R40_15-01-26-102430
6,client7,0.5580011897679953,68.47209203988314,3,40,15-01-26-102430,C3_R40_15-01-26-102430
6,client16,0.5213325540619521,96.16815904155374,3,40,15-01-26-102430,C3_R40_15-01-26-102430
7,client7,0.5407495538370017,70.01006789505482,3,40,15-01-26-102430,C3_R40_15-01-26-102430
7,client8,0.5349913244650086,85.65301494672894,3,40,15-01-26-102430,C3_R40_15-01-26-102430
7,client16,0.527177089421391,92.59946597740054,3,40,15-01-26-102430,C3_R40_15-01-26-102430
8,client7,0.5419393218322427,68.23305785655975,3,40,15-01-26-102430,C3_R40_15-01-26-102430
8,client8,0.5263157894736842,81.25131903216243,3,40,15-01-26-102430,C3_R40_15-01-26-102430
8,client16,0.5891291642314436,91.69120714068411,3,40,15-01-26-102430,C3_R40_15-01-26-102430
9,client7,0.520523497917906,72.91582692414522,3,40,15-01-26-102430,C3_R40_15-01-26-102430
9,client8,0.5789473684210527,80.9247000142932,3,40,15-01-26-102430,C3_R40_15-01-26-102430
9,client16,0.5225014611338399,86.2625646404922,3,40,15-01-26-102430,C3_R40_15-01-26-102430
10,client7,0.5413444378346223,74.62276425212622,3,40,15-01-26-102430,C3_R40_15-01-26-102430
10,client8,0.5326778484673221,78.25146103277802,3,40,15-01-26-102430,C3_R40_15-01-26-102430
10,client16,0.5862068965517241,88.61151803284883,3,40,15-01-26-102430,C3_R40_15-01-26-102430
11,client8,0.518796992481203,76.93232875317335,3,40,15-01-26-102430,C3_R40_15-01-26-102430
11,client7,0.5925044616299822,82.16505404561758,3,40,15-01-26-102430,C3_R40_15-01-26-102430
11,client16,0.5686732904734073,95.4517498612404,3,40,15-01-26-102430,C3_R40_15-01-26-102430
12,client7,0.5817965496728138,76.11218839883804,3,40,15-01-26-102430,C3_R40_15-01-26-102430
12,client8,0.5315211104684789,79.8303741030395,3,40,15-01-26-102430,C3_R40_15-01-26-102430
12,client16,0.5371127995324372,89.43794388324022,3,40,15-01-26-102430,C3_R40_15-01-26-102430
13,client7,0.5841760856632957,76.4212142676115,3,40,15-01-26-102430,C3_R40_15-01-26-102430
13,client8,0.5905147484094853,78.31125427037477,3,40,15-01-26-102430,C3_R40_15-01-26-102430
13,client16,0.5663354763296318,95.14872496947646,3,40,15-01-26-102430,C3_R40_15-01-26-102430
14,client7,0.6079714455681142,72.62705964967608,3,40,15-01-26-102430,C3_R40_15-01-26-102430
14,client8,0.5263157894736842,81.79517043754458,3,40,15-01-26-102430,C3_R40_15-01-26-102430
14,client16,0.5616598480420807,92.94521296396852,3,40,15-01-26-102430,C3_R40_15-01-26-102430
15,client7,0.5502676977989293,76.21443085372448,3,40,15-01-26-102430,C3_R40_15-01-26-102430
15,client8,0.5367264314632736,88.08713080361485,3,40,15-01-26-102430,C3_R40_15-01-26-102430
15,client16,0.5902980713033313,92.21848519518971,3,40,15-01-26-102430,C3_R40_15-01-26-102430
16,client8,0.5835743204164257,79.27601179108024,3,40,15-01-26-102430,C3_R40_15-01-26-102430
16,client7,0.5431290898274836,72.42609793320298,3,40,15-01-26-102430,C3_R40_15-01-26-102430
16,client16,0.5669199298655757,91.99851425364614,3,40,15-01-26-102430,C3_R40_15-01-26-102430
17,client7,0.552647233789411,71.39630615711212,3,40,15-01-26-102430,C3_R40_15-01-26-102430
17,client8,0.5268941584731058,84.81349423527718,3,40,15-01-26-102430,C3_R40_15-01-26-102430
17,client16,0.5306838106370544,91.91056899726392,3,40,15-01-26-102430,C3_R40_15-01-26-102430
18,client7,0.5395597858417609,74.68649512156844,3,40,15-01-26-102430,C3_R40_15-01-26-102430
18,client8,0.525159051474841,84.61165055632591,3,40,15-01-26-102430,C3_R40_15-01-26-102430
18,client16,0.5938047925189948,91.64843009784818,3,40,15-01-26-102430,C3_R40_15-01-26-102430
19,client7,0.5603807257584771,73.79371207207441,3,40,15-01-26-102430,C3_R40_15-01-26-102430
19,client8,0.5373048004626952,77.06735422834754,3,40,15-01-26-102430,C3_R40_15-01-26-102430
19,client16,0.5429573348918761,95.39775224402548,3,40,15-01-26-102430,C3_R40_15-01-26-102430
20,client8,0.5818392134181608,76.91219076514244,3,40,15-01-26-102430,C3_R40_15-01-26-102430
20,client7,0.5591909577632361,71.63011888042092,3,40,15-01-26-102430,C3_R40_15-01-26-102430
20,client16,0.609000584453536,98.16122893244028,3,40,15-01-26-102430,C3_R40_15-01-26-102430
21,client7,0.552647233789411,69.52027883380651,3,40,15-01-26-102430,C3_R40_15-01-26-102430
21,client8,0.5644881434355119,81.40800660476089,3,40,15-01-26-102430,C3_R40_15-01-26-102430
21,client16,0.5394506136762127,91.01335285231472,3,40,15-01-26-102430,C3_R40_15-01-26-102430
22,client7,0.5288518738845925,68.89168731868267,3,40,15-01-26-102430,C3_R40_15-01-26-102430
22,client8,0.5552342394447658,78.3443870022893,3,40,15-01-26-102430,C3_R40_15-01-26-102430
22,client16,0.5715955581531268,92.70132891833782,3,40,15-01-26-102430,C3_R40_15-01-26-102430
23,client7,0.6067816775728733,75.2739068120718,3,40,15-01-26-102430,C3_R40_15-01-26-102430
23,client8,0.5344129554655871,84.88522982224822,3,40,15-01-26-102430,C3_R40_15-01-26-102430
23,client16,0.5517241379310345,95.87207995355128,3,40,15-01-26-102430,C3_R40_15-01-26-102430
24,client7,0.5556216537775134,72.97560013830662,3,40,15-01-26-102430,C3_R40_15-01-26-102430
24,client8,0.5876229034123771,82.32975425198674,3,40,15-01-26-102430,C3_R40_15-01-26-102430
24,client16,0.5534774985388662,90.63282189890742,3,40,15-01-26-102430,C3_R40_15-01-26-102430
25,client7,0.5972635336109459,74.50570212677121,3,40,15-01-26-102430,C3_R40_15-01-26-102430
25,client8,0.5650665124349334,87.54019485786557,3,40,15-01-26-102430,C3_R40_15-01-26-102430
25,client16,0.5400350672121567,95.93036910519004,3,40,15-01-26-102430,C3_R40_15-01-26-102430
26,client7,0.6061867935752528,72.64338014647365,3,40,15-01-26-102430,C3_R40_15-01-26-102430
26,client8,0.5436668594563332,86.78120514377952,3,40,15-01-26-102430,C3_R40_15-01-26-102430
26,client16,0.5470485096434834,135.178972966969,3,40,15-01-26-102430,C3_R40_15-01-26-102430
27,client7,0.5966686496133254,71.25673163682222,3,40,15-01-26-102430,C3_R40_15-01-26-102430
27,client8,0.5529207634470792,79.92502395063639,3,40,15-01-26-102430,C3_R40_15-01-26-102430
27,client16,0.5821157218001168,96.98989102616906,3,40,15-01-26-102430,C3_R40_15-01-26-102430
28,client7,0.6055919095776323,70.67550020292401,3,40,15-01-26-102430,C3_R40_15-01-26-102430
28,client8,0.5731636784268364,78.18189915269613,3,40,15-01-26-102430,C3_R40_15-01-26-102430
28,client16,0.5300993571011104,92.64729032292962,3,40,15-01-26-102430,C3_R40_15-01-26-102430
29,client7,0.5930993456276026,73.17746384069324,3,40,15-01-26-102430,C3_R40_15-01-26-102430
29,client8,0.5870445344129555,80.68033633753657,3,40,15-01-26-102430,C3_R40_15-01-26-102430
29,client16,0.5844535359438925,92.13465126231311,3,40,15-01-26-102430,C3_R40_15-01-26-102430
30,client7,0.5806067816775728,74.70327708870173,3,40,15-01-26-102430,C3_R40_15-01-26-102430
30,client8,0.5569693464430306,83.55179103091359,3,40,15-01-26-102430,C3_R40_15-01-26-102430
30,client16,0.5786090005844535,95.45623417943716,3,40,15-01-26-102430,C3_R40_15-01-26-102430
31,client7,0.5252825698988697,73.01686005666852,3,40,15-01-26-102430,C3_R40_15-01-26-102430
31,client8,0.5326778484673221,88.3183698169887,3,40,15-01-26-102430,C3_R40_15-01-26-102430
31,client16,0.570426651081239,99.62799679487944,3,40,15-01-26-102430,C3_R40_15-01-26-102430
32,client7,0.60261748958953,77.1839190274477,3,40,15-01-26-102430,C3_R40_15-01-26-102430
32,client8,0.5274725274725275,86.35858399793506,3,40,15-01-26-102430,C3_R40_15-01-26-102430
32,client16,0.5955581531268265,92.49131008982658,3,40,15-01-26-102430,C3_R40_15-01-26-102430
33,client7,0.5675193337299227,72.88864720612764,3,40,15-01-26-102430,C3_R40_15-01-26-102430
33,client8,0.5344129554655871,78.86122679337859,3,40,15-01-26-102430,C3_R40_15-01-26-102430
33,client16,0.548801870251315,94.57214130088688,3,40,15-01-26-102430,C3_R40_15-01-26-102430
34,client7,0.5681142177275431,68.81400104612112,3,40,15-01-26-102430,C3_R40_15-01-26-102430
34,client8,0.5725853094274147,78.06577812880278,3,40,15-01-26-102430,C3_R40_15-01-26-102430
34,client16,0.5721800116890707,98.06799981743096,3,40,15-01-26-102430,C3_R40_15-01-26-102430
35,client7,0.5591909577632361,71.08205137774348,3,40,15-01-26-102430,C3_R40_15-01-26-102430
35,client8,0.5702718334297282,81.70532993972301,3,40,15-01-26-102430,C3_R40_15-01-26-102430
35,client16,0.5604909409701929,92.99336886033416,3,40,15-01-26-102430,C3_R40_15-01-26-102430
36,client7,0.5930993456276026,75.55804681032896,3,40,15-01-26-102430,C3_R40_15-01-26-102430
36,client8,0.5621746674378253,83.95190024748445,3,40,15-01-26-102430,C3_R40_15-01-26-102430
36,client16,0.5984804208065458,86.01256413385272,3,40,15-01-26-102430,C3_R40_15-01-26-102430
37,client8,0.5355696934644303,86.49990195408463,3,40,15-01-26-102430,C3_R40_15-01-26-102430
37,client16,0.576271186440678,92.14658522978424,3,40,15-01-26-102430,C3_R40_15-01-26-102430
37,client7,0.6109458655562165,80.98892401903868,3,40,15-01-26-102430,C3_R40_15-01-26-102430
38,client7,0.6097560975609756,67.90853384882212,3,40,15-01-26-102430,C3_R40_15-01-26-102430
38,client8,0.5263157894736842,84.60567891597748,3,40,15-01-26-102430,C3_R40_15-01-26-102430
38,client16,0.5675043834015195,86.8574152700603,3,40,15-01-26-102430,C3_R40_15-01-26-102430
39,client7,0.5466983938132064,72.23570719361305,3,40,15-01-26-102430,C3_R40_15-01-26-102430
39,client8,0.5257374204742625,85.71217907592654,3,40,15-01-26-102430,C3_R40_15-01-26-102430
39,client16,0.5862068965517241,97.1063720062375,3,40,15-01-26-102430,C3_R40_15-01-26-102430
0,client7,0.5229030339083879,70.71494171395898,3,60,15-01-26-102915,C3_R60_15-01-26-102915
0,client8,0.5326778484673221,83.70779221877456,3,60,15-01-26-102915,C3_R60_15-01-26-102915
0,client16,0.4810052600818235,92.19907876104116,3,60,15-01-26-102915,C3_R60_15-01-26-102915
1,client7,0.5669244497323022,75.42280899360776,3,60,15-01-26-102915,C3_R60_15-01-26-102915
1,client8,0.5141700404858299,84.07674124464393,3,60,15-01-26-102915,C3_R60_15-01-26-102915
1,client16,0.5388661601402689,115.98401283845304,3,60,15-01-26-102915,C3_R60_15-01-26-102915
2,client8,0.529786003470214,79.48168972507119,3,60,15-01-26-102915,C3_R60_15-01-26-102915
2,client7,0.5437239738251041,80.25148371234536,3,60,15-01-26-102915,C3_R60_15-01-26-102915
2,client16,0.5371127995324372,94.96438410133123,3,60,15-01-26-102915,C3_R60_15-01-26-102915
3,client7,0.5651397977394408,75.30421297997236,3,60,15-01-26-102915,C3_R60_15-01-26-102915
3,client8,0.5199537304800462,75.39804000407457,3,60,15-01-26-102915,C3_R60_15-01-26-102915
3,client16,0.5330216247808299,93.69984874501824,3,60,15-01-26-102915,C3_R60_15-01-26-102915
4,client7,0.5466983938132064,73.75753065571189,3,60,15-01-26-102915,C3_R60_15-01-26-102915
4,client8,0.5286292654713707,90.27019096538424,3,60,15-01-26-102915,C3_R60_15-01-26-102915
4,client16,0.5528930450029222,90.58588184416294,3,60,15-01-26-102915,C3_R60_15-01-26-102915
5,client7,0.5722784057108864,73.55591794475913,3,60,15-01-26-102915,C3_R60_15-01-26-102915
5,client8,0.5691150954308849,83.91503524035215,3,60,15-01-26-102915,C3_R60_15-01-26-102915
5,client16,0.5359438924605494,92.85874385386704,3,60,15-01-26-102915,C3_R60_15-01-26-102915
6,client7,0.5913146936347412,76.85519382357597,3,60,15-01-26-102915,C3_R60_15-01-26-102915
6,client8,0.551764025448236,76.53773995116353,3,60,15-01-26-102915,C3_R60_15-01-26-102915
6,client16,0.532437171244886,90.9765218384564,3,60,15-01-26-102915,C3_R60_15-01-26-102915
7,client8,0.5274725274725275,77.89243897423148,3,60,15-01-26-102915,C3_R60_15-01-26-102915
7,client7,0.5984533016061868,72.40972574800253,3,60,15-01-26-102915,C3_R60_15-01-26-102915
7,client16,0.5780245470485097,90.70240892469884,3,60,15-01-26-102915,C3_R60_15-01-26-102915
8,client7,0.5990481856038072,72.47586082667112,3,60,15-01-26-102915,C3_R60_15-01-26-102915
8,client8,0.5772122614227877,79.8836131580174,3,60,15-01-26-102915,C3_R60_15-01-26-102915
8,client16,0.5850379894798363,91.8232467956841,3,60,15-01-26-102915,C3_R60_15-01-26-102915
9,client7,0.5871505056513979,73.24054092168808,3,60,15-01-26-102915,C3_R60_15-01-26-102915
9,client8,0.5338345864661654,91.98671486228704,3,60,15-01-26-102915,C3_R60_15-01-26-102915
9,client16,0.5084745762711864,95.89357394725084,3,60,15-01-26-102915,C3_R60_15-01-26-102915
10,client7,0.555026769779893,79.36921203508973,3,60,15-01-26-102915,C3_R60_15-01-26-102915
10,client8,0.5309427414690573,85.01091133803129,3,60,15-01-26-102915,C3_R60_15-01-26-102915
10,client16,0.5511396843950906,89.705104008317,3,60,15-01-26-102915,C3_R60_15-01-26-102915
11,client7,0.5585960737656157,71.06481492519379,3,60,15-01-26-102915,C3_R60_15-01-26-102915
11,client8,0.5419317524580682,84.06781358644366,3,60,15-01-26-102915,C3_R60_15-01-26-102915
11,client16,0.5312682641729982,90.44529870152472,3,60,15-01-26-102915,C3_R60_15-01-26-102915
12,client7,0.6109458655562165,69.50832391157746,3,60,15-01-26-102915,C3_R60_15-01-26-102915
12,client8,0.5245806824754193,93.58690772205593,3,60,15-01-26-102915,C3_R60_15-01-26-102915
12,client16,0.5417884278199883,93.29254692420363,3,60,15-01-26-102915,C3_R60_15-01-26-102915
13,client7,0.5687091017251636,72.82782904803753,3,60,15-01-26-102915,C3_R60_15-01-26-102915
13,client8,0.5477154424522845,91.78679715842009,3,60,15-01-26-102915,C3_R60_15-01-26-102915
13,client16,0.575686732904734,96.62553388625383,3,60,15-01-26-102915,C3_R60_15-01-26-102915
14,client7,0.5484830458060678,70.47499809414148,3,60,15-01-26-102915,C3_R60_15-01-26-102915
14,client8,0.5714285714285714,86.57358400523663,3,60,15-01-26-102915,C3_R60_15-01-26-102915
14,client16,0.5230859146697837,90.14830365777016,3,60,15-01-26-102915,C3_R60_15-01-26-102915
15,client7,0.5746579417013682,74.6461059898138,3,60,15-01-26-102915,C3_R60_15-01-26-102915
15,client8,0.5413533834586466,89.55579763278365,3,60,15-01-26-102915,C3_R60_15-01-26-102915
15,client16,0.5616598480420807,95.83184914663434,3,60,15-01-26-102915,C3_R60_15-01-26-102915
16,client7,0.5734681737061273,73.03889887407422,3,60,15-01-26-102915,C3_R60_15-01-26-102915
16,client8,0.5939849624060151,87.48543169349432,3,60,15-01-26-102915,C3_R60_15-01-26-102915
16,client16,0.5347749853886616,93.5603380203247,3,60,15-01-26-102915,C3_R60_15-01-26-102915
17,client7,0.6044021415823915,81.48689707741141,3,60,15-01-26-102915,C3_R60_15-01-26-102915
17,client8,0.5488721804511278,86.0832748003304,3,60,15-01-26-102915,C3_R60_15-01-26-102915
17,client16,0.5961426066627703,93.74372102320194,3,60,15-01-26-102915,C3_R60_15-01-26-102915
18,client7,0.5716835217132659,74.11027001217008,3,60,15-01-26-102915,C3_R60_15-01-26-102915
18,client8,0.5419317524580682,77.61629484593868,3,60,15-01-26-102915,C3_R60_15-01-26-102915
18,client16,0.5949736995908825,92.97768911346792,3,60,15-01-26-102915,C3_R60_15-01-26-102915
19,client7,0.5853658536585366,68.1504001840949,3,60,15-01-26-102915,C3_R60_15-01-26-102915
19,client8,0.5378831694621168,80.05507802590728,3,60,15-01-26-102915,C3_R60_15-01-26-102915
19,client16,0.5219170075978959,86.05987625196576,3,60,15-01-26-102915,C3_R60_15-01-26-102915
20,client7,0.5675193337299227,70.41335105895996,3,60,15-01-26-102915,C3_R60_15-01-26-102915
20,client8,0.5367264314632736,78.7464389577508,3,60,15-01-26-102915,C3_R60_15-01-26-102915
20,client16,0.5973115137346581,91.1039630882442,3,60,15-01-26-102915,C3_R60_15-01-26-102915
21,client7,0.6091612135633552,70.5410628579557,3,60,15-01-26-102915,C3_R60_15-01-26-102915
21,client8,0.5419317524580682,87.24616002291441,3,60,15-01-26-102915,C3_R60_15-01-26-102915
21,client16,0.5856224430157803,90.28345765545964,3,60,15-01-26-102915,C3_R60_15-01-26-102915
22,client7,0.528256989886972,68.23939830064774,3,60,15-01-26-102915,C3_R60_15-01-26-102915
22,client8,0.5887796414112204,100.9062328375876,3,60,15-01-26-102915,C3_R60_15-01-26-102915
22,client16,0.6136762127410871,95.57890705764294,3,60,15-01-26-102915,C3_R60_15-01-26-102915
23,client7,0.5907198096371208,68.99295654147863,3,60,15-01-26-102915,C3_R60_15-01-26-102915
23,client8,0.5268941584731058,83.64894008263946,3,60,15-01-26-102915,C3_R60_15-01-26-102915
