Unnamed: 0,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration,K,Z,sigma_ed,sigma_iid,timestamp
8,0.5739858635525507,516.756750876084,19024.95757886209,156073082983,5,60,1000.0,10,02-03-26-222653
9,0.6135909649661955,514.3651829566807,18141.14260696806,157556234901,5,60,1000.0,10,02-03-26-222653
10,0.640519360786724,517.1833990607411,17897.40283903666,157682004321,5,60,1000.0,10,02-03-26-222653
11,0.643861401352182,509.8023409955204,18650.87026800029,155573837235,5,60,1000.0,10,02-03-26-222653
12,0.6559618930547019,522.2193610388786,18128.64269688725,155862975684,5,60,1000.0,10,02-03-26-222653
13,0.6942224953902889,495.8777390420437,18369.09673595801,155862094021,5,60,1000.0,10,02-03-26-222653
14,0.6999078057775046,484.93007593788207,18426.76017526537,156134511681,5,60,1000.0,10,02-03-26-222653
15,0.7045175169022742,526.5408819541335,18094.149972312152,158191295255,5,60,1000.0,10,02-03-26-222653
16,0.7181545789797172,553.7276789546013,18299.213437829167,158949280393,5,60,1000.0,10,02-03-26-222653
17,0.7058620159803319,553.4739871509373,18683.923955541104,157642548245,5,60,1000.0,10,02-03-26-222653
18,0.7101644130301168,557.5601959135383,18182.619832921773,153998838523,5,60,1000.0,10,02-03-26-222653
19,0.7035955746773203,502.90850293822587,19044.441234553236,157849081505,5,60,1000.0,10,02-03-26-222653
20,0.7074370006146281,501.69155397452414,18212.67518424429,156548014112,5,60,1000.0,10,02-03-26-222653
21,0.7299861708666256,516.8299460783601,18766.67516375892,156362921734,5,60,1000.0,10,02-03-26-222653
22,0.7007529194837123,497.0753011293709,18195.39147382602,156475342574,5,60,1000.0,10,02-03-26-222653
23,0.6263829133374309,717.4131700303406,18021.80424006656,156421335120,5,60,1000.0,10,02-03-26-222653
24,0.5612323294406883,524.5994769502431,18448.97572370246,156492553733,5,60,1000.0,10,02-03-26-222653
0,0.1221957590657652,638.5315561201423,6467.886713100597,152457765466,5,190,1000.0,10,03-03-26-030710
1,0.1523893669330055,513.5039740707725,6344.91995559074,154247603907,5,190,1000.0,10,03-03-26-030710
2,0.2756223110018438,529.7218319028616,5862.391621805728,155001877249,5,190,1000.0,10,03-03-26-030710
3,0.269860172095882,507.1678829845041,5837.490289239213,154836052750,5,190,1000.0,10,03-03-26-030710
4,0.3976644130301168,546.9989019911736,5935.244771186262,154343220052,5,190,1000.0,10,03-03-26-030710
5,0.4645436385986478,510.8334140386432,5929.505964042619,153546335394,5,190,1000.0,10,03-03-26-030710
6,0.5089505224339275,550.5139210727066,5958.318693097681,154533772660,5,190,1000.0,10,03-03-26-030710
7,0.5271972956361402,505.9681830462068,5868.369544157758,153820671510,5,190,1000.0,10,03-03-26-030710
8,0.5759834050399508,515.6896780245006,6059.967773035169,153072750110,5,190,1000.0,10,03-03-26-030710
9,0.5799016594960049,525.8088009431958,6108.48498204723,154047363297,5,190,1000.0,10,03-03-26-030710
10,0.6144360786724032,487.4952649697661,6002.339931903407,155004137656,5,190,1000.0,10,03-03-26-030710
11,0.5742163491087892,507.1430560201407,5938.0149187054485,154808606760,5,190,1000.0,10,03-03-26-030710
12,0.5808620159803319,541.9448330067098,5974.3641938548535,155147139965,5,190,1000.0,10,03-03-26-030710
13,0.5858942839582053,553.7669269833714,5961.813039844856,154385010835,5,190,1000.0,10,03-03-26-030710
14,0.5742931776275353,500.165828038007,6179.1919730603695,152602228485,5,190,1000.0,10,03-03-26-030710
15,0.5692609096496619,514.3935380037874,6456.235924037173,153498338520,5,190,1000.0,10,03-03-26-030710
16,0.4651966810079901,528.5422240849584,5857.83573705703,155546577196,5,190,1000.0,10,03-03-26-030710
17,0.3530654578979717,548.5618070233613,6006.129420129582,153486574292,5,190,1000.0,10,03-03-26-030710
18,0.2313306699446834,529.901753179729,6027.433200273663,155359019145,5,190,1000.0,10,03-03-26-030710
19,0.2514213275968039,551.0267768986523,5915.138811105862,155197790554,5,190,1000.0,10,03-03-26-030710
20,0.3000153657037492,557.0180208887905,5799.137468216941,153064642620,5,190,1000.0,10,03-03-26-030710
21,0.3655885064535956,506.480067037046,5999.56980207935,153445357093,5,190,1000.0,10,03-03-26-030710
22,0.4249385371850031,499.2186641320586,6300.588818266988,155433715953,5,190,1000.0,10,03-03-26-030710
23,0.5354947756607252,547.2193630412221,5844.702739268541,155466605956,5,190,1000.0,10,03-03-26-030710
24,0.5672633681622619,493.0599071085453,5896.908316994086,154366058995,5,190,1000.0,10,03-03-26-030710
0,0.1137062077443146,651.7557380720973,4316.735096275806,153744885724,5,300,1000.0,10,03-03-26-063549
1,0.1671020282728949,556.1870709061623,3847.679214552045,154668159770,5,300,1000.0,10,03-03-26-063549
2,0.1513905961893054,552.4871740490198,4317.535045323893,154911240784,5,300,1000.0,10,03-03-26-063549
3,0.1572679778733866,474.6575648896396,3898.744536098093,152385927458,5,300,1000.0,10,03-03-26-063549
4,0.272318684695759,523.8517259713262,3975.112563930452,154950892462,5,300,1000.0,10,03-03-26-063549
5,0.3136140135218193,511.5746320225298,3828.017228050157,152444754900,5,300,1000.0,10,03-03-26-063549
6,0.3256376767055931,588.4236400015652,4381.735449191183,152513876389,5,300,1000.0,10,03-03-26-063549
7,0.3677012907191149,567.6190219819546,3952.673730207607,154849285833,5,300,1000.0,10,03-03-26-063549
8,0.4057314074984634,523.6282281111926,4171.071639982984,152853115994,5,300,1000.0,10,03-03-26-063549
9,0.4422249539028887,541.9826849829406,3920.64935201779,154580174457,5,300,1000.0,10,03-03-26-063549
10,0.4677704363859865,553.2783169765025,4454.409219091758,154101854355,5,300,1000.0,10,03-03-26-063549
11,0.4557467732022127,509.0456800535321,4038.364532869309,153085719746,5,300,1000.0,10,03-03-26-063549
12,0.5322679778733866,542.8567519411445,4351.948825176805,153358833942,5,300,1000.0,10,03-03-26-063549
13,0.5593500307314075,525.6752821151167,3855.252663372085,152675867698,5,300,1000.0,10,03-03-26-063549
14,0.5700676090964967,515.5983520671725,3940.1186930481344,153308771424,5,300,1000.0,10,03-03-26-063549
15,0.5524738783036263,482.6532360166311,3873.559423955157,152513554279,5,300,1000.0,10,03-03-26-063549
16,0.5575445605408728,538.178632967174,3974.7085259296,152593600630,5,300,1000.0,10,03-03-26-063549
17,0.5720651505838967,539.486964000389,3904.555371031165,152557982970,5,300,1000.0,10,03-03-26-063549
18,0.5596957590657652,498.6201620195061,3887.8622462507337,153809295817,5,300,1000.0,10,03-03-26-063549
19,0.5832052858020897,519.3737018853426,3930.7646316010505,152643740920,5,300,1000.0,10,03-03-26-063549
20,0.5835510141364475,533.9629650115967,3716.178101254627,153250382696,5,300,1000.0,10,03-03-26-063549
21,0.6090964966195451,502.0415761973709,4005.08815003559,151512893240,5,300,1000.0,10,03-03-26-063549
22,0.5905808236017209,482.0781189482659,3970.564453862608,150988530259,5,300,1000.0,10,03-03-26-063549
23,0.5656499692685925,514.4485000055283,3881.659457227215,151401552458,5,300,1000.0,10,03-03-26-063549
24,0.5751382913337431,512.4230640940368,3951.5003038104624,154017527052,5,300,1000.0,10,03-03-26-063549
0,0.1326060233558697,682.6354928780347,8172.730131540447,154569910157,5,150,1000.0,10,03-03-26-015736
1,0.2072449293177627,491.57699407078326,7431.93818628788,154369155950,5,150,1000.0,10,03-03-26-015736
2,0.2859557467732022,532.6450169086456,8065.771129913628,155793861363,5,150,1000.0,10,03-03-26-015736
3,0.3757682851874616,565.582033013925,7892.272260040045,152209772895,5,150,1000.0,10,03-03-26-015736
4,0.4159111862323294,513.7957080733031,7743.437105091289,152283666367,5,150,1000.0,10,03-03-26-015736
5,0.4868623232944069,519.6817719843239,7478.229277068749,153267150873,5,150,1000.0,10,03-03-26-015736
6,0.5595421020282729,498.1974470429122,8185.735791921616,154215249574,5,150,1000.0,10,03-03-26-015736
7,0.5122157344806392,542.7271910011768,7747.805266873911,155463998851,5,150,1000.0,10,03-03-26-015736
8,0.4856714812538414,505.575193092227,7787.428158102557,155646533888,5,150,1000.0,10,03-03-26-015736
