Round,ClientID,ClientAccuracy,ClientTrainingTime,K,Z,sigma_ed,sigma_iid,timestamp
6,client1,0.2961285008237232,1077.432358986698,5,100,1.7,6,19-03-26-155306
6,client9,0.5698614958448753,3936.655170051381,5,100,1.7,6,19-03-26-155306
7,client5,0.5503472222222222,721.9509419519454,5,100,1.7,6,19-03-26-155306
7,client17,0.341875,625.1821260666475,5,100,1.7,6,19-03-26-155306
7,client13,0.3547706905640485,914.0940349316224,5,100,1.7,6,19-03-26-155306
7,client1,0.4481054365733113,957.6860490487888,5,100,1.7,6,19-03-26-155306
7,client9,0.5509141274238227,3876.9749749917537,5,100,1.7,6,19-03-26-155306
8,client5,0.6105324074074074,652.3166949627921,5,100,1.7,6,19-03-26-155306
8,client17,0.459375,624.9220300232992,5,100,1.7,6,19-03-26-155306
8,client13,0.4359515023721665,899.7812250163406,5,100,1.7,6,19-03-26-155306
8,client1,0.5078253706754531,1064.5468379370868,5,100,1.7,6,19-03-26-155306
8,client9,0.6879778393351801,4044.276615954004,5,100,1.7,6,19-03-26-155306
9,client5,0.6672453703703703,640.305406996049,5,100,1.7,6,19-03-26-155306
9,client17,0.579375,636.8398009799421,5,100,1.7,6,19-03-26-155306
9,client13,0.5413811280969952,909.5947990426794,5,100,1.7,6,19-03-26-155306
9,client1,0.6235584843492586,1052.4664049735293,5,100,1.7,6,19-03-26-155306
9,client9,0.8217174515235457,3424.1732381051406,5,100,1.7,6,19-03-26-155306
10,client5,0.5879629629629629,657.6379069592804,5,100,1.7,6,19-03-26-155306
10,client17,0.580625,660.2361149853095,5,100,1.7,6,19-03-26-155306
10,client13,0.4617817606747496,962.1099260402844,5,100,1.7,6,19-03-26-155306
10,client1,0.5893739703459637,997.5749559234828,5,100,1.7,6,19-03-26-155306
10,client9,0.804432132963989,4026.517320075072,5,100,1.7,6,19-03-26-155306
11,client5,0.6869212962962963,649.7690490214154,5,100,1.7,6,19-03-26-155306
11,client17,0.531875,641.3646119181067,5,100,1.7,6,19-03-26-155306
11,client13,0.577227200843437,917.1300290618092,5,100,1.7,6,19-03-26-155306
11,client1,0.5976112026359144,942.7825639722868,5,100,1.7,6,19-03-26-155306
11,client9,0.8438781163434903,3914.3364909105,5,100,1.7,6,19-03-26-155306
12,client5,0.6232638888888888,683.7808979908004,5,100,1.7,6,19-03-26-155306
12,client17,0.4925,630.3540160879493,5,100,1.7,6,19-03-26-155306
12,client13,0.6046389035318924,950.1889450475574,5,100,1.7,6,19-03-26-155306
12,client1,0.6132619439868204,1074.511175043881,5,100,1.7,6,19-03-26-155306
12,client9,0.8436565096952908,3988.6269690468903,5,100,1.7,6,19-03-26-155306
13,client5,0.7442129629629629,673.1070789974183,5,100,1.7,6,19-03-26-155306
13,client17,0.516875,692.3682229826227,5,100,1.7,6,19-03-26-155306
13,client13,0.6816025303110174,932.9950099345295,5,100,1.7,6,19-03-26-155306
13,client1,0.6700988467874794,957.6204970944672,5,100,1.7,6,19-03-26-155306
